Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Shen, Kuiyi",VIS 127B - Arts of China (A),FA13,131,47,84.80%,82.60%,5.36,B+ (3.48),B+ (3.54)
"WARDWELL, MARIANA RAZO",VIS 129D - Seminar/Art History/Americas (A),FA13,9,3,100.00%,100.00%,7.83,B+ (3.67),N/A
"Spellman, Lisa Naomi",VIS 140 - Digtl Imaging:Image&Interactiv (A),FA13,18,5,40.00%,40.00%,6.9,B+ (3.40),N/A
"Stalbaum, Brett",VIS 141A - Computer Programming/Arts I (A),FA13,14,5,100.00%,60.00%,8.5,B (3.00),N/A
"Losh, Elizabeth",VIS 145A - Time&Process Digital Media I (A),FA13,31,12,66.70%,75.00%,8.83,B+ (3.42),B (3.06)
"Spellman, Lisa Naomi",VIS 149 - Contemporary Computer Topics (A),FA13,10,4,100.00%,75.00%,5,B+ (3.50),N/A
"Arnold, Siobhan",VIS 158 - Histories of Photography (A),FA13,97,31,93.10%,93.10%,3.33,B+ (3.67),B+ (3.33)
"Anderson, Shane Nicholas",VIS 164 - Photographic Strategies (A),FA13,18,7,100.00%,100.00%,5.93,B+ (3.67),N/A
"Printer, Andrew Stephen",VIS 165 - Camera Techniques (A),FA13,15,7,100.00%,100.00%,5.5,B+ (3.60),N/A
"Cross, Brian R",VIS 171 - Digital Cinema-Theory/Productn (A),FA13,10,5,100.00%,100.00%,8.5,B+ (3.60),N/A
"Miller, Charles G",VIS 174 - Media Sketchbook (A),FA13,15,3,100.00%,100.00%,19.5,A (4.00),N/A
"Miller, Charles G",VIS 175 - Editing - Theory & Production (A),FA13,22,6,100.00%,66.70%,4.5,A (4.00),B+ (3.50)
"Trigilio, Michael",VIS 178 - Sound - Theory and Production (A),FA13,16,9,100.00%,100.00%,6.72,B+ (3.56),N/A
"McCaffrey, Brigid E",VIS 180A - Documentary Evidence/Media Pra (A),FA13,21,10,70.00%,10.00%,6.7,B (3.20),B (3.25)
"Cross, Brian R",VIS 180B - Fic & Allegory/Curr Media Prac (A),FA13,24,11,100.00%,100.00%,4.5,B+ (3.45),B+ (3.64)
"McCaffrey, Brigid E",VIS 183A - Strategies of Self (A),FA13,22,8,62.50%,25.00%,4.25,B+ (3.38),B+ (3.43)
"Bryson, William N",VIS 22 - Formations of Modern Art (A),FA13,196,117,80.90%,92.20%,5.62,B (3.28),B- (2.97)
"Smith, Susan L",VIS 23 - Informtn Technologies/Art Hist (A),FA13,18,12,33.30%,41.70%,4.5,B (3.08),N/A
"Anderson, Shane Nicholas",VIS 60 - Intro/Digital Photography (A),FA13,134,58,74.10%,88.90%,6.85,B+ (3.34),B+ (3.36)
"Trigilio, Michael",VIS 70N - Introduction to Media (A),FA13,162,74,81.90%,98.60%,5.32,B+ (3.46),B (3.16)
"Gorin, Jean-Pierre",VIS 84 - History Of Film (A),FA13,165,68,53.10%,57.80%,3.56,B (3.11),B (3.28)
"Shen, Kuiyi",VIS 127C - Arts of Modern China (A),S213,71,8,87.50%,87.50%,6,A- (3.71),B+ (3.58)
"Li, Huai",VIS 105D - Aesthetics/Chinese Calligraphy (A),S113,22,3,100.00%,100.00%,6.5,A (4.00),A- (3.75)
"Marino, John A.",No CAPEs submitted,S113,4,0,N/A,N/A,N/A,N/A,N/A
"Bullock, Lara K",VIS 128C - Topics in Modern Art History (A),S113,31,4,100.00%,100.00%,4.5,B+ (3.67),B+ (3.60)
"Cacchione, Orianna K",VIS 22 - Formations of Modern Art (A),S113,37,9,77.80%,66.70%,9.17,B+ (3.50),B- (2.85)
"Anderson, Shane Nicholas",VIS 60 - Intro/Digital Photography (A),S113,30,5,100.00%,100.00%,7.7,B+ (3.67),B+ (3.53)
"Park, Kyong Dong",VIS 100 - Introduction to Public Culture (A),SP13,11,1,0.00%,0.00%,6.5,B (3.00),N/A
"Dominguez, Ricardo",VIS 104BN - Verbal Performance (A),SP13,9,3,100.00%,100.00%,3.17,A (4.00),N/A
"Miller, Allison M",VIS 105A - Drawing: Representing/Subject (A),SP13,29,7,100.00%,85.70%,7.07,A- (3.71),B+ (3.70)
"Miller, Allison M",VIS 105C - Drawing: Portfolio Projects (A),SP13,12,2,100.00%,100.00%,7.5,A (4.00),N/A
"Li, Huai",VIS 105E - Chin Calligraphy/Installation (A),SP13,12,8,100.00%,100.00%,3.5,A (4.00),N/A
"Bryan, Edgar J",VIS 106A - Painting: Image Making (A),SP13,29,7,100.00%,100.00%,6.5,A- (3.86),A- (3.99)
"Bryan, Edgar J",VIS 106B - Painting: Practices and Genre (A),SP13,21,3,100.00%,100.00%,11.5,A (4.00),A (4.00)
"Johnson, Jay",VIS 107A - Sculpture: Making the Object (A),SP13,24,3,100.00%,100.00%,9.17,A (4.00),A- (3.86)
"Tannatt, Mateo Montoya",VIS 107CN - Sculpture: Portfolio Projects (A),SP13,13,5,100.00%,66.70%,5.17,B+ (3.67),N/A
"Silva, Ernest Ronald",VIS 108 - Advanced Projects in Art (A),SP13,16,3,100.00%,100.00%,11.17,A (4.00),N/A
"Park, Kyong Dong","VIS 110C - Proposals, Plans, Presentation (A)",SP13,9,3,100.00%,66.70%,4.5,B+ (3.67),N/A
"Ortiz-Torres, Ruben",VIS 110D - Visual Narrative/Tableau (A),SP13,11,5,60.00%,80.00%,5.3,B+ (3.60),N/A
"Dominguez, Ricardo",VIS 110E - Art/Public Places/Site Specifc (A),SP13,16,6,100.00%,100.00%,5.83,A- (3.83),N/A
"Welchman, John C.",No CAPEs submitted,SP13,11,0,N/A,N/A,N/A,N/A,N/A
"Nodelman, Sheldon A.",VIS 120B - Roman Art (A),SP13,33,15,66.70%,46.70%,3.58,B (3.13),C+ (2.69)
"Tronzo, William","VIS 121B - Castles,Cathedrals & Cities (A)",SP13,102,32,75.00%,90.60%,2.88,B+ (3.69),B+ (3.69)
"Holland, Nicole Murphy",VIS 124CN - Nineteenth Century Art (A),SP13,53,10,100.00%,100.00%,2.9,A (4.00),A- (3.72)
"Bryson, William N",VIS 127N - 20th Century Art/China & Japan (A),SP13,107,27,82.60%,87.00%,4.85,B+ (3.58),B (3.11)
"Tronzo, William",VIS 129A - Seminar/Pre-Modern Art History (A),SP13,9,1,100.00%,100.00%,2.5,A (4.00),N/A
"Welchman, John C.",No CAPEs submitted,SP13,11,0,N/A,N/A,N/A,N/A,N/A
"WARDWELL, MARIANA RAZO",VIS 129H - Art Hist Hon Directed Grp Stdy (A),SP13,6,1,100.00%,100.00%,2.5,A (4.00),N/A
"Hock, Louis J.",VIS 132 - Installation Production&Studio (A),SP13,15,2,100.00%,100.00%,8.5,N/A,N/A
"Bratton, Benjamin H.",VIS 140 - Digtl Imaging:Image&Interactiv (A),SP13,27,12,75.00%,75.00%,4.67,B (3.17),B (3.26)
"Stalbaum, Brett",VIS 141B - Computer Programming/Arts II (A),SP13,5,2,100.00%,100.00%,7.5,A (4.00),N/A
"Alexander, Amy J",VIS 145B - Time&Process Digital Media II (A),SP13,7,3,100.00%,100.00%,3.17,A (4.00),N/A
"Bratton, Benjamin H.",VIS 149 - Contemporary Computer Topics (A),SP13,8,3,100.00%,100.00%,5.83,B+ (3.67),N/A
"Gorin, Jean-Pierre",VIS 155 - The Director Series (A),SP13,97,19,78.90%,73.70%,4.71,B+ (3.41),B (3.19)
"Anderson, Shane Nicholas",VIS 164 - Photographic Strategies (A),SP13,23,7,85.70%,85.70%,7.93,B+ (3.57),B+ (3.39)
"Anderson, Shane Nicholas",VIS 167 - Social Engagement/Photography (A),SP13,19,5,100.00%,100.00%,5.3,B+ (3.60),N/A
"Cornish, Tracy",VIS 171 - Digital Cinema-Theory/Productn (A),SP13,23,6,83.30%,83.30%,7.5,B+ (3.67),B+ (3.33)
"O'Daniel, Alison C",VIS 174 - Media Sketchbook (A),SP13,15,9,100.00%,100.00%,6.28,B+ (3.56),N/A
"Trigilio, Michael",VIS 178 - Sound - Theory and Production (A),SP13,25,10,100.00%,88.90%,7.83,B+ (3.44),B- (2.99)
"Lertxundi, Laida",VIS 180B - Fic & Allegory/Curr Media Prac (A),SP13,23,4,25.00%,25.00%,5,B (3.25),B+ (3.58)
"Gorin, Jean-Pierre",VIS 182 - Advanced Editing (A),SP13,19,2,100.00%,100.00%,7.5,B+ (3.50),N/A
"O'Daniel, Alison C",VIS 183A - Strategies of Self (A),SP13,24,3,100.00%,100.00%,9.83,B+ (3.67),A- (3.72)
"Lertxundi, Laida",VIS 183B - Strategies of Alterity (A),SP13,21,5,100.00%,80.00%,6.9,B+ (3.40),A- (3.79)
"Adler, Amy",No CAPEs submitted,SP13,2,0,N/A,N/A,N/A,N/A,N/A
"Woods, Ann",VIS 20 - Introduction to Art History (A),SP13,206,72,86.10%,94.40%,4.21,B+ (3.50),B (3.23)
"Gregoire, Mathieu",VIS 3 - Intr/Art-Making:3-D Practices (A),SP13,161,40,82.10%,69.20%,5.2,A- (3.71),B+ (3.65)
"Stalbaum, Brett",VIS 40 - Introduction/Computing in Arts (A),SP13,43,21,57.10%,90.50%,4.98,B+ (3.58),B+ (3.42)
"Anderson, Shane Nicholas",VIS 60 - Intro/Digital Photography (A),SP13,105,37,94.40%,100.00%,6.56,B+ (3.67),B+ (3.55)
"Ziperstein, Bari",VIS 105B - Drawing: Practices and Genre (A),WI13,18,7,100.00%,100.00%,5.83,A- (3.86),N/A
"Pastor, Jennifer C",VIS 105C - Drawing: Portfolio Projects (A),WI13,16,8,100.00%,85.70%,7.36,A (4.00),N/A
"Li, Huai",VIS 105D - Aesthetics/Chinese Calligraphy (A),WI13,29,20,100.00%,100.00%,2.4,A- (3.95),A- (3.86)
"Guerrero, Raul M.",VIS 106A - Painting: Image Making (A),WI13,14,5,100.00%,100.00%,1.7,A (4.00),N/A
"Adler, Amy",VIS 106C - Painting: Portfolio Projects (A),WI13,23,12,100.00%,100.00%,5.59,A (4.00),A- (3.94)
"Gallaccio, Anya",VIS 108 - Advanced Projects in Art (A),WI13,14,4,100.00%,100.00%,8,A (4.00),N/A
"Park, Kyong Dong",VIS 110F - Instlatn:Cross-Discipln Projct (A),WI13,7,2,100.00%,50.00%,6.5,B+ (3.50),N/A
"Silva, Ernest Ronald",VIS 110N - Studio Honors II (B),WI13,10,4,100.00%,100.00%,6.5,A (4.00),N/A
"Cruz, Edwin Teddy",VIS 111 - Structure of Art (A),WI13,212,95,62.40%,67.70%,5.96,B+ (3.68),B+ (3.61)
"WARDWELL, MARIANA RAZO",VIS 112 - Art Historical Methods (A),WI13,13,5,75.00%,100.00%,6,B+ (3.50),N/A
"Greenstein, Jack M",VIS 122CN - Leonardo da Vinci in context (A),WI13,39,11,81.80%,100.00%,6.5,B+ (3.55),B+ (3.46)
"Greenstein, Jack M",VIS 122F - Leonardo's La Gioconda (A),WI13,11,5,60.00%,80.00%,4.5,A- (3.80),N/A
"Welchman, John C.",VIS 125A - Twentieth Century Art (A),WI13,39,7,85.70%,100.00%,4.5,B (3.00),B- (2.96)
"Woods, Ann",VIS 128A - Topics/Pre-Modern Art History (A),WI13,37,18,100.00%,100.00%,2.75,B+ (3.33),B (3.20)
"Cereijido, Fabian P.",VIS 128D - Topics/Art History of Americas (A),WI13,12,3,66.70%,66.70%,3.17,B+ (3.50),N/A
"Shen, Kuiyi",VIS 129E - Seminar/Art History/Asia (A),WI13,13,6,100.00%,100.00%,4.5,A- (3.80),N/A
"WARDWELL, MARIANA RAZO",VIS 129G - Art History Honors Seminar (A),WI13,5,2,100.00%,100.00%,5.5,B+ (3.50),N/A
"Trigilio, Michael",VIS 131 - Special Projects in Media (A),WI13,12,2,100.00%,100.00%,6.5,B+ (3.50),N/A
"Stalbaum, Brett",VIS 141A - Computer Programming/Arts I (A),WI13,16,10,100.00%,100.00%,6.72,A- (3.80),N/A
"Alexander, Amy J",VIS 145B - Time&Process Digital Media II (A),WI13,14,8,87.50%,87.50%,4.75,A- (3.75),N/A
"Gibb, Alicia Marie",VIS 147B - Electronic Technologies/Art II (A),WI13,17,7,100.00%,100.00%,9.36,B+ (3.57),N/A
"Bratton, Benjamin H.",VIS 149 - Contemporary Computer Topics (A),WI13,8,1,100.00%,100.00%,10.5,B (3.00),N/A
"Alexander, Amy J",VIS 149 - Contemporary Computer Topics (B),WI13,6,1,0.00%,0.00%,8.5,C (2.00),N/A
"Gorin, Jean-Pierre",VIS 154 - Hard Look at the Movies (A),WI13,85,36,85.70%,94.30%,3.41,B+ (3.59),A- (3.80)
"Bratton, Benjamin H.",VIS 159 - History of Art and Technology (A),WI13,37,17,81.30%,87.50%,3.75,B+ (3.54),B (3.26)
"Lonidier, Fred S.",VIS 164 - Photographic Strategies (A),WI13,14,4,50.00%,75.00%,2.5,A (4.00),N/A
"Diaz, Misael Giovanni",VIS 165 - Camera Techniques (A),WI13,16,7,100.00%,100.00%,5.07,A- (3.86),N/A
"Cornish, Tracy",VIS 171 - Digital Cinema-Theory/Productn (A),WI13,22,11,90.90%,90.90%,5.95,B+ (3.55),B+ (3.31)
"Hock, Louis J.",VIS 174 - Media Sketchbook (A),WI13,21,12,91.70%,91.70%,8.83,B+ (3.42),B (3.12)
"Adler, Amy",VIS 174 - Media Sketchbook (B),WI13,27,13,100.00%,100.00%,9.42,A- (3.83),A- (3.91)
"Trigilio, Michael",VIS 175 - Editing - Theory & Production (A),WI13,23,14,100.00%,100.00%,7.07,B+ (3.62),B (3.05)
"Shone, Tristan M.",VIS 178 - Sound - Theory and Production (A),WI13,19,10,80.00%,100.00%,5.5,B+ (3.30),N/A
"Hock, Louis J.",VIS 180A - Documentary Evidence/Media Pra (A),WI13,22,9,77.80%,77.80%,5.39,B+ (3.33),B+ (3.39)
"Mangolte, Babette",VIS 181 - Sound And Lighting (A),WI13,16,5,100.00%,100.00%,7,A (4.00),N/A
"Fagin, Steve",VIS 183B - Strategies of Alterity (A),WI13,24,8,75.00%,62.50%,6.25,B+ (3.38),B+ (3.35)
"Kester, Grant",No CAPEs submitted,WI13,1,0,N/A,N/A,N/A,N/A,N/A
"Hock, Louis J.",No CAPEs submitted,WI13,1,0,N/A,N/A,N/A,N/A,N/A
"Cruz, Edwin Teddy",No CAPEs submitted,WI13,1,0,N/A,N/A,N/A,N/A,N/A
"Cruz, Edwin Teddy",No CAPEs submitted,WI13,3,0,N/A,N/A,N/A,N/A,N/A
"Trigilio, Michael",No CAPEs submitted,WI13,4,0,N/A,N/A,N/A,N/A,N/A
"Mehrmand, Elizabeth",VIS 2 - Intr/Art-Making:Motn&Time Base (A),WI13,66,23,60.90%,47.80%,4.14,A- (3.79),B+ (3.62)
"Shen, Kuiyi",VIS 21B - Introduction/Asian Art (A),WI13,280,129,84.40%,79.70%,3.49,A- (3.83),A- (3.81)
"Kester, Grant",VIS 22 - Formations of Modern Art (A),WI13,211,79,91.00%,93.60%,3.71,B+ (3.59),B+ (3.35)
"Stalbaum, Brett",VIS 40 - Introduction/Computing in Arts (A),WI13,61,38,76.30%,86.80%,3.5,A- (3.72),B+ (3.37)
"Diaz, Misael Giovanni",VIS 60 - Intro/Digital Photography (A),WI13,109,43,85.70%,66.70%,5.79,A- (3.79),B+ (3.56)
"Rigg, Brianna D",VIS 1 - Intr/Art-Making:2-D Practices (A),FA12,253,117,81.90%,59.00%,5.59,B+ (3.68),B+ (3.58)
"Dominguez, Ricardo",VIS 104A - Performing the Self (A),FA12,13,2,100.00%,100.00%,2.5,B+ (3.50),N/A
"Yuasa, Ryuhei",VIS 105A - Drawing: Representing/Subject (A),FA12,22,17,94.10%,94.10%,6.97,B+ (3.38),B+ (3.51)
"Tannatt, Mateo Montoya",VIS 105B - Drawing: Practices and Genre (A),FA12,19,10,100.00%,88.90%,3.83,A (4.00),N/A
"Guerrero, Raul M.",VIS 106B - Painting: Practices and Genre (A),FA12,29,14,92.90%,64.30%,7.36,A- (3.92),A (4.00)
"Gutierrez, Abel Sanchez",VIS 106C - Painting: Portfolio Projects (B),FA12,8,7,100.00%,100.00%,10.5,A- (3.71),N/A
"Tannatt, Mateo Montoya",VIS 107A - Sculpture: Making the Object (A),FA12,12,5,100.00%,75.00%,6.5,A (4.00),N/A
"Eginton, Kelly C.",VIS 107B - Sculpture: Practices & Genre (A),FA12,11,4,100.00%,100.00%,7,A- (3.75),N/A
"Adler, Amy",VIS 108 - Advanced Projects in Art (A),FA12,11,9,100.00%,100.00%,5.39,A- (3.89),N/A
"Park, Kyong Dong",VIS 110A - Contemporary Issues & Practice (A),FA12,8,4,75.00%,50.00%,6.5,B+ (3.33),N/A
"Pastor, Jennifer C",VIS 110M - Studio Honors I (A),FA12,11,8,100.00%,71.40%,7.93,A (4.00),N/A
"Sowell, Teri Lynne",VIS 117E - Problems in Ethnoaesthetics (A),FA12,8,5,100.00%,100.00%,5.7,A (4.00),N/A
"Nodelman, Sheldon A.",VIS 120C - Late Antique Art (A),FA12,29,15,46.70%,33.30%,3.03,B- (2.91),B- (2.73)
"Nodelman, Sheldon A.",VIS 125DN - Marcel Duchamp (A),FA12,13,7,83.30%,83.30%,4.5,B+ (3.33),N/A
"WARDWELL, MARIANA RAZO",VIS 126P - Latin American Art: 1890-1950 (A),FA12,42,16,92.90%,92.90%,4.64,A- (3.89),B+ (3.57)
"Shen, Kuiyi",VIS 127P - Arts of Japan (A),FA12,187,63,88.30%,76.70%,3.92,B+ (3.63),B+ (3.60)
"Holland, Nicole Murphy",VIS 128C - Topics in Modern Art History (A),FA12,25,6,83.30%,83.30%,2.83,B+ (3.50),A- (3.76)
"Bratton, Benjamin H.",VIS 140 - Digtl Imaging:Image&Interactiv (A),FA12,18,10,50.00%,70.00%,3.7,B+ (3.50),N/A
"Paul, Ian Alen",VIS 145A - Time&Process Digital Media I (A),FA12,30,4,75.00%,100.00%,8,B+ (3.50),A- (3.79)
"Gibb, Alicia Marie",VIS 147A - Electronic Technologies/Art I (A),FA12,34,6,100.00%,100.00%,5.83,A- (3.83),B+ (3.56)
"Stalbaum, Brett",No CAPEs submitted,FA12,7,0,N/A,N/A,N/A,N/A,N/A
"Kester, Grant",VIS 158 - Histories of Photography (A),FA12,116,41,82.50%,92.50%,4.45,B+ (3.38),B- (3.00)
"Lonidier, Fred S.",VIS 164 - Photographic Strategies (A),FA12,21,5,80.00%,80.00%,4.1,B+ (3.40),B+ (3.60)
"Wallen, Ruth",VIS 165 - Camera Techniques (A),FA12,21,6,100.00%,100.00%,4.17,A (4.00),B+ (3.54)
"Webb, Rebecca Louise",VIS 174 - Media Sketchbook (A),FA12,25,11,81.80%,90.90%,10.5,A- (3.82),B+ (3.55)
"Lertxundi, Laida",VIS 175 - Editing - Theory & Production (A),FA12,19,3,100.00%,66.70%,5.83,B+ (3.67),N/A
"Mangolte, Babette",VIS 176 - 16mm Filmmaking (A),FA12,23,5,80.00%,80.00%,10.5,B+ (3.40),B+ (3.46)
"Trigilio, Michael",VIS 178 - Sound - Theory and Production (A),FA12,22,11,100.00%,100.00%,6.5,B (3.22),B+ (3.43)
"Nix, Laura R",VIS 180A - Documentary Evidence/Media Pra (A),FA12,24,9,100.00%,100.00%,8.06,B+ (3.56),B+ (3.30)
"Lertxundi, Laida",VIS 180B - Fic & Allegory/Curr Media Prac (A),FA12,24,3,100.00%,100.00%,5.17,B+ (3.33),B+ (3.56)
"Nix, Laura R",VIS 183A - Strategies of Self (A),FA12,23,7,100.00%,100.00%,8.79,B+ (3.43),B (3.22)
"Hock, Louis J.",No CAPEs submitted,FA12,1,0,N/A,N/A,N/A,N/A,N/A
"Wallen, Ruth",No CAPEs submitted,FA12,2,0,N/A,N/A,N/A,N/A,N/A
"Sowell, Teri Lynne",VIS 21A - Int/ArtAmericas/Africa/Oceania (A),FA12,206,84,76.90%,96.20%,4.03,B+ (3.40),B (3.25)
"Bryson, William N",VIS 22 - Formations of Modern Art (A),FA12,219,104,81.00%,94.00%,4.88,B+ (3.51),B (3.24)
"Greenstein, Jack M",VIS 23 - Informtn Technologies/Art Hist (A),FA12,9,4,75.00%,100.00%,4,A (4.00),N/A
"Stalbaum, Brett",VIS 40 - Introduction/Computing in Arts (A),FA12,58,33,78.80%,97.00%,4.74,B+ (3.60),B (3.29)
"Anderson, Shane Nicholas",VIS 60 - Intro/Digital Photography (A),FA12,147,63,78.30%,81.70%,7.27,B+ (3.43),B+ (3.39)
"Trigilio, Michael",VIS 70N - Introduction to Media (A),FA12,126,64,77.40%,96.80%,5.32,B+ (3.55),B+ (3.35)
"Mangolte, Babette",VIS 84 - History Of Film (A),FA12,144,62,50.80%,30.50%,3.98,B (3.10),B- (2.79)
"Mangolte, Babette",VIS 194S - Fantasy In Film (A),S212,50,12,58.30%,33.30%,6.33,B- (2.80),C+ (2.51)
"Yuasa, Ryuhei",VIS 105A - Drawing: Representing/Subject (A),S112,14,5,100.00%,100.00%,9.3,B (3.25),N/A
"Li, Huai",VIS 105D - Aesthetics/Chinese Calligraphy (A),S112,18,4,100.00%,100.00%,3,B+ (3.67),N/A
"Guerrero, Raul M.",VIS 106A - Painting: Image Making (A),S112,16,5,100.00%,100.00%,5.7,A- (3.80),N/A
"Marino, John A.",VIS 122GS - The City In Italy (A),S112,23,16,100.00%,100.00%,6.75,B+ (3.44),B- (2.70)
"Jarvis, Matthew W",VIS 124CN - Nineteenth Century Art (A),S112,29,8,100.00%,100.00%,7,A- (3.71),B (3.25)
"Carey, Chanda Laine",VIS 22 - Formations of Modern Art (A),S112,40,14,57.10%,57.10%,5.93,B- (2.92),B+ (3.56)
"Anderson, Shane Nicholas",VIS 60 - Intro/Digital Photography (A),S112,53,12,90.90%,91.70%,8.17,B+ (3.45),B+ (3.39)
"Adler, Amy",VIS 105A - Drawing: Representing/Subject (A),SP12,35,22,100.00%,100.00%,6.68,A- (3.82),A- (3.73)
"Adler, Amy",VIS 105B - Drawing: Practices and Genre (A),SP12,15,10,100.00%,100.00%,6.1,A (4.00),N/A
"Pastor, Jennifer C",VIS 105C - Drawing: Portfolio Projects (A),SP12,10,6,100.00%,100.00%,9.5,A- (3.83),N/A
"Li, Huai",VIS 105E - Chin Calligraphy/Installation (A),SP12,13,9,88.90%,77.80%,4.94,A (4.00),N/A
"Gutierrez, Abel Sanchez",VIS 106A - Painting: Image Making (A),SP12,30,24,100.00%,100.00%,5.33,A- (3.73),A- (3.79)
"Guerrero, Raul M.",VIS 106B - Painting: Practices and Genre (A),SP12,23,9,100.00%,100.00%,4.94,A- (3.89),A (4.00)
"Tannatt, Mateo Montoya",VIS 107A - Sculpture: Making the Object (A),SP12,28,14,100.00%,100.00%,6.64,A- (3.79),B+ (3.44)
"Pylypchuk, Jonathan",VIS 107CN - Sculpture: Portfolio Projects (A),SP12,15,6,100.00%,100.00%,9.83,A- (3.83),N/A
"Pastor, Jennifer C",VIS 108 - Advanced Projects in Art (A),SP12,15,9,88.90%,88.90%,10.28,A (4.00),N/A
"Mangolte, Babette",VIS 109 - Advanced Projects in Media (A),SP12,15,5,80.00%,20.00%,3.7,B+ (3.60),N/A
"Park, Kyong Dong",VIS 110A - Contemporary Issues & Practice (A),SP12,11,6,83.30%,83.30%,5.83,B+ (3.67),N/A
"Cruz, Edwin Teddy",VIS 110D - Visual Narrative/Tableau (A),SP12,14,8,62.50%,75.00%,4.75,A- (3.75),N/A
"Park, Kyong Dong",VIS 110E - Art/Public Places/Site Specifc (A),SP12,11,6,83.30%,100.00%,6.17,B+ (3.40),N/A
"Sowell, Teri Lynne",VIS 117I - West&Non-West Rituals&Ceremony (A),SP12,11,6,83.30%,100.00%,8.83,B+ (3.40),N/A
"Cereijido, Fabian P.",VIS 126Q - Latin American Art: 1950-Prsnt (A),SP12,37,8,75.00%,75.00%,4.5,B+ (3.50),B+ (3.62)
"Bryson, William N",VIS 127N - 20th Century Art/China & Japan (A),SP12,118,37,86.10%,97.20%,5.11,B+ (3.57),B (3.09)
"Woods, Ann",VIS 128A - Topics/Pre-Modern Art History (A),SP12,83,40,86.80%,92.30%,4.35,B+ (3.44),B (3.20)
"Quintanilla, Sonya Rhie",VIS 128E - Topics/Art History of Asia (B),SP12,57,24,69.60%,82.60%,5.37,B+ (3.35),B+ (3.32)
"Nodelman, Sheldon A.",VIS 129A - Seminar/Pre-Modern Art History (A),SP12,7,1,100.00%,100.00%,2.5,A (4.00),N/A
"Bryson, William N",VIS 129C - Seminar/Modern Art History (A),SP12,16,8,100.00%,100.00%,5.75,A- (3.86),N/A
"Welchman, John C.",VIS 129F - Seminar/Art Theory & Criticism (A),SP12,5,3,100.00%,100.00%,9.83,B+ (3.67),N/A
"Cruz, Edwin Teddy",VIS 129F - Seminar/Art Theory & Criticism (B),SP12,15,8,75.00%,75.00%,4.75,A- (3.83),N/A
"Nodelman, Sheldon A.",VIS 129H - Art Hist Hon Directed Grp Stdy (A),SP12,10,5,100.00%,100.00%,5.7,A (4.00),N/A
"Margolis, Todd B",VIS 140 - Digtl Imaging:Image&Interactiv (A),SP12,33,4,50.00%,50.00%,5.5,B+ (3.50),B (3.23)
"Margolis, Todd B",VIS 140 - Digtl Imaging:Image&Interactiv (A),SP12,34,18,83.30%,77.80%,4.97,B+ (3.44),B (3.23)
"Stalbaum, Brett",VIS 141A - Computer Programming/Arts I (A),SP12,19,9,77.80%,55.60%,8.06,B+ (3.33),B+ (3.47)
"Alexander, Amy J",VIS 145B - Time&Process Digital Media II (A),SP12,7,2,100.00%,100.00%,7.5,B+ (3.50),N/A
"Mehrmand, Elizabeth",VIS 147B - Electronic Technologies/Art II (A),SP12,15,5,100.00%,100.00%,8.9,A- (3.80),N/A
"Bratton, Benjamin H.",VIS 149 - Contemporary Computer Topics (B),SP12,7,3,100.00%,100.00%,5.17,B+ (3.67),N/A
"Bratton, Benjamin H.",VIS 149 - Contemporary Computer Topics (B),SP12,9,1,100.00%,100.00%,6.5,A (4.00),N/A
"Manovich, Lev Z",VIS 149 - Contemporary Computer Topics (B),SP12,5,4,100.00%,100.00%,9,A- (3.75),N/A
"Bratton, Benjamin H.",VIS 149 - Contemporary Computer Topics (C),SP12,9,1,100.00%,100.00%,6.5,A (4.00),N/A
"Manovich, Lev Z",VIS 149 - Contemporary Computer Topics (C),SP12,8,5,80.00%,80.00%,5.3,B (3.00),N/A
"Manovich, Lev Z",VIS 149 - Contemporary Computer Topics (C),SP12,5,4,100.00%,100.00%,9,A- (3.75),N/A
"Anderson, Shane Nicholas",VIS 164 - Photographic Strategies (A),SP12,29,11,100.00%,100.00%,7.59,A- (3.73),B+ (3.47)
"Lonidier, Fred S.",VIS 167 - Social Engagement/Photography (A),SP12,22,4,75.00%,100.00%,4.5,A (4.00),B+ (3.66)
"Fagin, Steve",VIS 171 - Digital Cinema-Theory/Productn (A),SP12,22,6,83.30%,83.30%,7.83,B (3.17),B+ (3.69)
"Crandall, Jordan",VIS 177 - Scripting Strategies (A),SP12,24,9,100.00%,100.00%,7.61,B+ (3.33),B+ (3.56)
"Trigilio, Michael",VIS 178 - Sound - Theory and Production (A),SP12,24,12,100.00%,100.00%,9.17,B (3.27),B (3.13)
"Lertxundi, Laida",VIS 180B - Fic & Allegory/Curr Media Prac (A),SP12,23,4,100.00%,50.00%,9,B+ (3.67),B+ (3.56)
"Mangolte, Babette",VIS 182 - Advanced Editing (A),SP12,20,4,50.00%,75.00%,12,B+ (3.50),B+ (3.39)
"Lertxundi, Laida",VIS 183A - Strategies of Self (A),SP12,21,6,83.30%,100.00%,8.5,A (4.00),A- (3.76)
"Fagin, Steve",VIS 183B - Strategies of Alterity (A),SP12,20,5,80.00%,80.00%,5.7,B+ (3.40),A- (3.71)
"Woods, Ann",VIS 20 - Introduction to Art History (A),SP12,142,58,98.20%,98.20%,3.81,B+ (3.57),B+ (3.49)
