Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Lubarda, Vlado",MAE 130B - Mechanics II: Dynamics (A),S211,24,10,90.00%,90.00%,11.9,B- (2.90),B- (2.74)
"Lubarda, Vlado",MAE 131A - Solid Mechanics I (A),S211,17,6,100.00%,100.00%,9.17,B+ (3.40),B- (2.85)
"Lubarda, Vlado",MAE 131A - Solid Mechanics I (A),S211,36,13,100.00%,92.30%,8.96,B+ (3.31),B- (2.85)
"de Oliveira, Mauricio",MAE 140 - Linear Circuits (A),S211,72,16,75.00%,100.00%,9,A- (3.75),B+ (3.46)
"Bewley, Thomas R",MAE 143A - Signals and Systems (A),S211,51,14,78.60%,85.70%,7.93,B (3.21),B- (2.94)
"de Callafon, Raymond A",MAE 143B - Linear Control (A),S211,20,5,80.00%,80.00%,8.5,B+ (3.40),B (3.13)
"Bahadori, Mohammad Yousef",MAE 180A - Spacecraft Guidance I (A),S211,55,19,94.70%,89.50%,8.29,B+ (3.32),B- (2.97)
"Gibson, Carl H.",MAE 101A - Introductory Fluid Mechanics (A),S111,67,30,76.70%,23.30%,7.23,B+ (3.54),B (3.04)
"Seshadri, Kalyanasundaram",MAE 101C - Heat Transfer (A),S111,62,18,94.40%,70.60%,8.94,C+ (2.63),B- (2.85)
"Bahadori, Mohammad Yousef",MAE 104 - Aerodynamics (A),S111,25,12,90.90%,90.90%,7.67,B+ (3.50),C+ (2.66)
"Bandaru, Prabhakar",MAE 105 - Intro To Mathematical Physics (A),S111,32,7,100.00%,100.00%,8.21,B+ (3.43),B (3.11)
"Olevsky, Eugene",MAE 107 - Computational Methods/Engineer (A),S111,124,43,86.00%,92.90%,7.48,B+ (3.63),B+ (3.34)
"Nomura, Keiko K.",MAE 110A - Thermodynamics (A),S111,65,34,97.10%,94.10%,10.15,B (3.15),C+ (2.49)
"Seshadri, Kalyanasundaram",MAE 113 - Fundamentals of Propulsion (A),S111,18,9,100.00%,77.80%,8.06,B (3.13),B- (2.77)
"Bahadori, Mohammad Yousef",MAE 120 - Introduction to Nuclear Energy (A),S111,22,7,100.00%,100.00%,6.79,A (4.00),B- (2.97)
"Lubarda, Vlado",MAE 130A - Mechanics I: Statics (A),S111,52,28,92.90%,96.40%,6.36,B+ (3.39),B- (2.77)
"Lubarda, Vlado",MAE 130A - Mechanics I: Statics (A),S111,20,11,90.90%,100.00%,8.5,B (3.27),B- (2.77)
"Lubarda, Vlado",MAE 131B - Solid Mechanics II (A),S111,46,17,93.80%,87.50%,7.13,A- (3.75),B+ (3.44)
"Olevsky, Eugene",MAE 160 - Mechanical Behavior/Materials (B),S111,19,5,100.00%,80.00%,8.5,A- (3.75),N/A
"McKittrick, Joanna M",MAE 20 - Elements of Materials Science (A),S111,21,9,87.50%,77.80%,5.17,B+ (3.63),A- (3.73)
"Nomura, Keiko K.",MAE 101B - Advanced Fluid Mechanics (A),SP11,166,75,92.00%,85.30%,7.73,B (3.08),B- (2.94)
"Lasheras, Juan C.",MAE 101B - Advanced Fluid Mechanics (B),SP11,68,27,100.00%,92.60%,8.65,B+ (3.46),B (3.08)
"Tartakovsky, Daniel",MAE 105 - Intro To Mathematical Physics (A),SP11,168,79,69.60%,79.50%,7.28,B- (2.91),B+ (3.33)
"Marsden, Alison",MAE 107 - Computational Methods/Engineer (A),SP11,143,76,89.50%,100.00%,9.12,B+ (3.32),B- (2.82)
"Dubin, Daniel Herschel",MAE 117A - Elementary Plasma Physics (A),SP11,15,5,80.00%,80.00%,6.9,N/A,N/A
"Tynan, George Robert",MAE 120 - Introduction to Nuclear Energy (A),SP11,20,8,75.00%,100.00%,6.25,B+ (3.63),B+ (3.30)
"Gille, Sarah T",MAE 124 - Envrnmntl Chall: Science & Sol (A),SP11,186,125,89.40%,88.60%,5.02,B+ (3.35),B (3.03)
"Kleissl, Jan",MAE 126B - Environmental Enginring Lab II (A),SP11,13,6,100.00%,100.00%,9.17,B+ (3.50),N/A
"Hoger Conn, Anne",MAE 130B - Mechanics II: Dynamics (A),SP11,237,97,96.90%,96.90%,7.92,B (3.24),B (3.04)
"Van Den Einde, Yael Dahlia",MAE 130C - Mechanics III: Vibrations (A),SP11,183,108,84.30%,69.40%,8.44,N/A,C+ (2.60)
"Nemat-Nasser, Siavouche",MAE 131A - Solid Mechanics I (A),SP11,219,87,93.00%,80.20%,6.19,B (3.15),B- (2.82)
"Markenscoff, Xanthippi",MAE 131C - Solid Mechanics III (A),SP11,10,2,50.00%,50.00%,2.5,C (2.00),N/A
"Murakami, Hidenori",MAE 133 - Finite Element Methods in MAE (B),SP11,56,20,100.00%,90.00%,8.6,B+ (3.63),B (3.23)
"Krstic, Miroslav",MAE 143B - Linear Control (A),SP11,191,94,89.40%,97.80%,6.72,B+ (3.52),C+ (2.63)
"Hodgkiss, William S.",MAE 149 - Sensor Networks (A),SP11,54,19,68.40%,94.70%,4.5,N/A,C (2.30)
"Jayson, Eric",MAE 150 - Computer-Aided Analysis&Design (A),SP11,82,40,97.50%,89.70%,11.9,B+ (3.48),B- (2.77)
"Anderson, Mark Ronald",MAE 155B - Aerospace Engineering Desgn II (A),SP11,48,24,100.00%,100.00%,10.59,A- (3.75),B+ (3.48)
"Harrington, Steven Merrill",MAE 155B - Aerospace Engineering Desgn II (B),SP11,18,6,100.00%,83.30%,15.83,A (4.00),N/A
"Delson, Nathan Joseph",MAE 156B - Fund. Prin/Mechanical Desgn II (A),SP11,38,10,100.00%,100.00%,15.9,A- (3.90),B+ (3.59)
"Tustaniwskyj, Jerry I",MAE 156B - Fund. Prin/Mechanical Desgn II (B),SP11,39,10,100.00%,90.00%,14.9,A- (3.70),B+ (3.62)
"McKittrick, Joanna M",MAE 160 - Mechanical Behavior/Materials (A),SP11,99,54,83.00%,77.40%,6.87,B+ (3.38),B- (2.99)
"Cattolica, Robert J",MAE 170 - Experimental Techniques (A),SP11,177,78,62.20%,64.90%,8.88,B (3.29),C+ (2.60)
"Seshadri, Kalyanasundaram",MAE 170 - Experimental Techniques (A),SP11,177,70,66.70%,66.70%,8.82,B (3.29),B- (2.76)
"Seshadri, Kalyanasundaram",MAE 170 - Experimental Techniques (B),SP11,158,70,64.30%,68.60%,8.9,B (3.24),B- (2.76)
"Lal, Ratnesh",MAE 171B - Mechancial Engineering Lab II (A),SP11,51,6,83.30%,83.30%,10.5,A- (3.83),A (4.00)
"Meyers, Marc",MAE 171B - Mechancial Engineering Lab II (A),SP11,51,5,80.00%,60.00%,12.1,A- (3.83),A (4.00)
"Tynan, George Robert",MAE 171B - Mechancial Engineering Lab II (A),SP11,51,5,80.00%,80.00%,11.3,A- (3.83),A (4.00)
"Bahadori, Mohammad Yousef",MAE 180A - Spacecraft Guidance I (A),SP11,95,41,95.10%,97.60%,6.15,B+ (3.45),B- (2.75)
"Delson, Nathan Joseph",MAE 3 - Intro/Engineering Graphcs&Desn (A),SP11,176,79,89.90%,96.20%,17.01,B+ (3.70),B+ (3.37)
"Gibson, Carl H.",MAE 87 - Freshman Seminar (A),SP11,3,1,100.00%,100.00%,0.5,N/A,N/A
"Lubarda, Vlado",MAE 9 - C/C++ Programming (A),SP11,133,53,81.10%,71.70%,7.69,A- (3.80),B+ (3.51)
"Bahadori, Mohammad Yousef",MAE 101A - Introductory Fluid Mechanics (A),WI11,279,151,93.30%,92.60%,7.76,B (3.21),C+ (2.55)
"Lauga, Eric",MAE 108 - Prob & Stats/Method/Mech Eng (A),WI11,176,110,91.80%,98.20%,6.77,B+ (3.37),B- (2.94)
"Kleissl, Jan",MAE 110A - Thermodynamics (A),WI11,117,63,88.70%,78.70%,8.01,B (3.13),B (3.07)
"Lasheras, Juan C.",MAE 113 - Fundamentals of Propulsion (A),WI11,51,36,100.00%,100.00%,7.93,B (3.28),B- (2.92)
"Chen, Renkun",MAE 118B - 21st Century Energy Tech I (A),WI11,90,51,88.20%,84.00%,5.34,B+ (3.46),B (3.18)
"Chen, Renkun",MAE 119 - 21st Century Energy Tech I (A),WI11,90,51,88.20%,84.00%,5.34,B+ (3.46),B (3.18)
"Tartakovsky, Daniel",MAE 123 - Intro/Transprt in Porous Media (A),WI11,16,10,100.00%,100.00%,6.1,B+ (3.60),N/A
"Tartakovsky, Daniel",MAE 125B - Intro/Transprt in Porous Media (A),WI11,16,10,100.00%,100.00%,6.1,B+ (3.60),N/A
"Kleissl, Jan",MAE 126A - Environmental Enginring Lab I (A),WI11,14,7,100.00%,100.00%,8.79,A- (3.71),N/A
"Hoger Conn, Anne",MAE 130A - Mechanics I: Statics (A),WI11,270,135,100.00%,95.50%,7.61,B (3.27),B (3.09)
"Van Den Einde, Yael Dahlia",MAE 130B - Mechanics II: Dynamics (A),WI11,182,172,91.80%,91.80%,9.39,B (3.15),C+ (2.66)
"Lubarda, Vlado",MAE 130C - Mechanics III: Vibrations (A),WI11,232,111,91.00%,90.80%,7.55,N/A,B (3.09)
"Lanza Di Scalea, Francesco",MAE 131A - Solid Mechanics I (A),WI11,133,87,95.40%,89.50%,7.81,B+ (3.37),B- (2.77)
"Markenscoff, Xanthippi",MAE 131B - Solid Mechanics II (A),WI11,77,41,82.90%,41.50%,7.43,B+ (3.38),C+ (2.48)
"Martinez, Sonia",MAE 140 - Linear Circuits (A),WI11,161,127,86.60%,84.30%,6.89,B+ (3.46),B- (2.80)
"Anderson, Mark Ronald",MAE 142 - Dynmcs&Control/Aerospace Vehic (A),WI11,64,34,88.20%,94.10%,5.97,B+ (3.48),B (3.13)
"Cortes, Jorge",MAE 143A - Signals and Systems (A),WI11,144,96,59.60%,64.90%,8.46,B (3.05),B- (2.73)
"de Oliveira, Mauricio",MAE 143A - Signals and Systems (B),WI11,79,29,46.40%,67.90%,8.65,B (3.11),B+ (3.44)
"Talke, Frank E",MAE 150 - Computer-Aided Analysis&Design (A),WI11,123,51,88.20%,76.50%,10.42,B (3.20),C+ (2.60)
"Anderson, Mark Ronald",MAE 155A - Aerospace Engineering Design I (A),WI11,66,36,97.10%,100.00%,6.21,B+ (3.64),B+ (3.42)
"Delson, Nathan Joseph",MAE 156A - Fund. Prin./Mechanical Desgn I (A),WI11,43,17,94.10%,76.50%,19.25,A- (3.75),B+ (3.37)
"Tustaniwskyj, Jerry I",MAE 156A - Fund. Prin./Mechanical Desgn I (B),WI11,36,10,90.00%,100.00%,19.83,A- (3.80),B+ (3.47)
"Delson, Nathan Joseph",MAE 156B - Fund. Prin/Mechanical Desgn II (A),WI11,39,18,88.90%,66.70%,13.5,A- (3.83),A- (3.85)
"Tustaniwskyj, Jerry I",MAE 156B - Fund. Prin/Mechanical Desgn II (B),WI11,35,8,100.00%,100.00%,16.5,A- (3.75),A- (3.73)
"Jin, Sungho",MAE 166 - Nanomaterials (A),WI11,51,26,88.00%,92.00%,4.42,A- (3.75),A- (3.85)
"Nesterenko, Vitali F",MAE 171A - Mechanical Engineering Lab (A),WI11,149,49,73.50%,79.60%,9.07,B+ (3.40),B+ (3.45)
"de Callafon, Raymond A",MAE 175A - Aerospace Engineering Lab (A),WI11,61,33,78.10%,80.60%,9.19,B+ (3.61),B+ (3.60)
"McKittrick, Joanna M",MAE 20 - Elements of Materials Science (A),WI11,70,29,72.40%,58.60%,5.21,B+ (3.38),B (3.05)
"Gibson, Carl H.",MAE 5 - Quantitative Computer Skills (A),WI11,17,8,87.50%,100.00%,4.75,B+ (3.67),N/A
"McKittrick, Joanna M",MAE 87 - Freshman Seminar (A),WI11,7,4,75.00%,50.00%,1.17,N/A,N/A
"Gibson, Carl H.",MAE 87 - Freshman Seminar (B),WI11,9,7,85.70%,85.70%,0.83,A (4.00),N/A
"Lubarda, Vlado",MAE 9 - C/C++ Programming (A),WI11,184,97,83.50%,71.10%,6.58,B+ (3.69),B (3.23)
"Williams, Forman A.",MAE 101C - Heat Transfer (A),FA10,212,91,76.10%,50.60%,8.57,B (3.21),B- (2.82)
"Del Alamo, Juan Carlos",MAE 104 - Aerodynamics (A),FA10,75,39,87.20%,89.70%,10.82,B+ (3.50),C+ (2.48)
"Bandaru, Prabhakar",MAE 105 - Intro To Mathematical Physics (A),FA10,160,82,80.20%,82.70%,6.74,B (3.03),B- (2.91)
"McEneaney, William Michael",MAE 107 - Computational Methods/Engineer (A),FA10,137,73,63.00%,50.70%,9.97,B (3.14),B- (2.85)
"Nomura, Keiko K.",MAE 110A - Thermodynamics (A),FA10,156,79,92.20%,96.10%,8.53,B (3.24),B- (2.79)
"Krasheninnikov, Sergei",MAE 118 - Introduction to Energy Systems (A),FA10,82,37,83.80%,81.10%,3.96,A- (3.71),B- (2.92)
"Krasheninnikov, Sergei",MAE 118A - Introduction to Energy Systems (A),FA10,82,37,83.80%,81.10%,3.96,A- (3.71),B- (2.92)
"Sarkar, Sutanu",MAE 122 - Flow & Transport/Environment (A),FA10,54,27,96.30%,96.30%,6.57,B+ (3.37),B (3.14)
"Sarkar, Sutanu",MAE 125A - Flow & Transport/Environment (A),FA10,54,27,96.30%,96.30%,6.57,B+ (3.37),B (3.14)
"Van Den Einde, Yael Dahlia",MAE 130A - Mechanics I: Statics (A),FA10,180,124,95.90%,95.10%,7.69,B+ (3.35),C+ (2.47)
"Nesterenko, Vitali F",MAE 131A - Solid Mechanics I (A),FA10,74,30,96.70%,80.00%,6.63,B+ (3.37),B (3.11)
"Martinez, Sonia",MAE 140 - Linear Circuits (A),FA10,145,60,88.30%,76.70%,7.38,B+ (3.37),C+ (2.61)
"de Oliveira, Mauricio",MAE 140 - Linear Circuits (B),FA10,144,91,91.00%,97.70%,7.23,B+ (3.31),B+ (3.30)
"Jayson, Eric",MAE 150 - Computer-Aided Analysis&Design (A),FA10,134,66,84.60%,90.80%,9.69,B+ (3.33),B- (2.87)
"Delson, Nathan Joseph",MAE 156A - Fund. Prin./Mechanical Desgn I (A),FA10,38,23,78.30%,73.90%,20.33,B+ (3.50),B+ (3.63)
"Anderson, Mark Ronald",MAE 156A - Fund. Prin./Mechanical Desgn I (B),FA10,35,13,69.20%,100.00%,18.96,B+ (3.46),B (3.22)
"Beg, Farhat N.",MAE 170 - Experimental Techniques (A),FA10,188,62,75.00%,70.00%,9.75,B+ (3.53),B (3.04)
"Chen, Renkun",MAE 170 - Experimental Techniques (A),FA10,188,62,75.00%,70.00%,9.75,B+ (3.53),B (3.04)
"Beg, Farhat N.",MAE 170 - Experimental Techniques (B),FA10,126,39,74.40%,76.90%,9.83,B+ (3.62),B (3.04)
"Chen, Renkun",MAE 170 - Experimental Techniques (B),FA10,126,39,74.40%,76.90%,9.83,B+ (3.62),B (3.04)
"Bahadori, Mohammad Yousef",MAE 181 - Space Mission Analysis/Design (A),FA10,102,43,92.70%,92.50%,5.91,B+ (3.62),B- (2.77)
"Anderson, Mark Ronald",MAE 2 - Intro to Aerospace Engineering (A),FA10,122,77,92.20%,94.80%,6.97,B+ (3.38),B (3.10)
"Meyers, Marc",MAE 20 - Elements of Materials Science (A),FA10,140,58,81.00%,84.20%,6.74,B (3.19),B+ (3.38)
"Delson, Nathan Joseph",MAE 3 - Intro/Engineering Graphcs&Desn (A),FA10,211,114,95.50%,93.90%,15.01,B+ (3.61),B+ (3.43)
"Gibson, Carl H.",MAE 5 - Quantitative Computer Skills (A),FA10,42,23,87.00%,91.30%,3.11,A- (3.91),B+ (3.40)
"Murakami, Hidenori",MAE 9 - C/C++ Programming (A),FA10,190,108,86.80%,70.50%,5.65,A- (3.71),B (3.26)
"de Oliveira, Mauricio",MAE 9 - C/C++ Programming (B),FA10,190,110,69.10%,75.50%,8.39,B+ (3.41),B+ (3.30)
"Bahadori, Mohammad Yousef",MAE 101A - Introductory Fluid Mechanics (A),SU10,79,26,76.90%,61.50%,9.5,B (3.19),N/A
"Rohr, James Joseph",MAE 101B - Advanced Fluid Mechanics (A),SU10,59,23,82.60%,78.30%,10.93,B+ (3.39),N/A
"Seshadri, Kalyanasundaram",MAE 101C - Heat Transfer (A),SU10,61,8,87.50%,87.50%,10.5,B+ (3.50),N/A
"Bahadori, Mohammad Yousef",MAE 104 - Aerodynamics (A),SU10,29,4,100.00%,100.00%,13.5,B+ (3.50),N/A
"Bahadori, Mohammad Yousef",MAE 105 - Intro To Mathematical Physics (A),SU10,56,17,58.80%,94.10%,11.68,B+ (3.53),N/A
"Olevsky, Eugene",MAE 107 - Computational Methods/Engineer (A),SU10,88,23,69.60%,95.50%,7.37,A- (3.91),N/A
"Nomura, Keiko K.",MAE 110A - Thermodynamics (A),SU10,43,17,93.30%,100.00%,10.75,B+ (3.50),N/A
"Seshadri, Kalyanasundaram",MAE 113 - Fundamentals of Propulsion (A),SU10,29,2,100.00%,50.00%,9.5,C+ (2.50),N/A
"Lubarda, Vlado",MAE 130A - Mechanics I: Statics (A),SU10,102,27,92.60%,88.50%,10.28,B+ (3.48),N/A
"Lubarda, Vlado",MAE 130B - Mechanics II: Dynamics (A),SU10,67,26,84.60%,96.20%,10.58,B (3.15),N/A
"Lubarda, Vlado",MAE 131A - Solid Mechanics I (A),SU10,42,11,100.00%,100.00%,9.59,B+ (3.36),N/A
"Lubarda, Vlado",MAE 131B - Solid Mechanics II (A),SU10,38,9,77.80%,88.90%,9.17,A- (3.78),N/A
"de Callafon, Raymond A",MAE 140 - Linear Circuits (A),SU10,52,15,78.60%,64.30%,9.58,B (3.25),N/A
"Krstic, Miroslav",MAE 143A - Signals and Systems (A),SU10,36,10,90.00%,100.00%,8.3,B (3.20),N/A
"de Callafon, Raymond A",MAE 143B - Linear Control (A),SU10,72,18,72.20%,94.40%,7.56,B (3.17),N/A
"McKittrick, Joanna M",MAE 160 - Mechanical Behavior/Materials (A),SU10,17,6,83.30%,100.00%,9.83,B+ (3.50),N/A
"Olevsky, Eugene",MAE 165 - Fatige&Failure Anlys/Eng Comp (A),SU10,11,4,100.00%,100.00%,10,B+ (3.50),N/A
"Bahadori, Mohammad Yousef",MAE 180A - Spacecraft Guidance I (A),SU10,36,10,100.00%,90.00%,9.3,B+ (3.44),N/A
"Bandaru, Prabhakar",MAE 20 - Elements of Materials Science (A),SU10,29,10,90.00%,100.00%,6.5,B+ (3.60),N/A
"Miller, David R.",MAE 101B - Advanced Fluid Mechanics (A),SP10,72,28,96.40%,85.70%,8.14,B+ (3.46),B- (2.87)
"Lauga, Eric",MAE 101B - Advanced Fluid Mechanics (B),SP10,133,65,93.80%,92.10%,8.19,B+ (3.35),B (3.24)
"Bandaru, Prabhakar",MAE 105 - Intro To Mathematical Physics (A),SP10,157,58,82.80%,79.30%,5.84,B (3.16),C+ (2.59)
"Goddard, Joe D",MAE 107 - Computational Methods/Engineer (B),SP10,68,26,42.30%,7.70%,10.42,B- (2.92),C+ (2.35)
"Driscoll, Charles F.",MAE 117A - Elementary Plasma Physics (A),SP10,20,9,88.90%,100.00%,5.17,N/A,B+ (3.38)
"Krasheninnikov, Sergei",MAE 118C - 21st Century Energy Tech II (A),SP10,52,17,47.10%,58.80%,7.68,B (3.07),C+ (2.56)
"Krasheninnikov, Sergei",MAE 120 - 21st Century Energy Tech II (A),SP10,52,17,47.10%,58.80%,7.68,B (3.07),C+ (2.56)
"Gille, Sarah T",MAE 124 - Envrnmntl Chall: Science & Sol (A),SP10,206,95,86.20%,72.80%,4.54,B+ (3.39),B (3.19)
"Kleissl, Jan",MAE 126B - Environmental Enginring Lab II (A),SP10,14,7,100.00%,100.00%,11.64,A- (3.86),N/A
"Hoger, Anne",MAE 130B - Mechanics II: Dynamics (A),SP10,200,67,92.40%,96.90%,7.72,B (3.20),B- (2.80)
"Van Den Einde, Yael Dahlia",MAE 130C - Mechanics III: Vibrations (A),SP10,162,127,84.10%,83.30%,8.79,N/A,C+ (2.50)
"Lubarda, Vlado",MAE 131A - Solid Mechanics I (A),SP10,204,79,92.30%,87.20%,6.37,B+ (3.35),B- (2.92)
"Murakami, Hidenori",MAE 133 - Finite Element Methods in MAE (A),SP10,74,26,96.20%,92.30%,5.27,A- (3.72),B+ (3.37)
"Bitmead, Robert R.",MAE 143B - Linear Control (A),SP10,178,80,58.20%,43.60%,8.98,B- (2.76),C+ (2.46)
"Hodgkiss, William S.",MAE 149 - Sensor Networks (A),SP10,41,21,75.00%,90.00%,4.2,N/A,C+ (2.50)
"Anderson, Mark Ronald",MAE 155B - Aerospace Engineering Desgn II (A),SP10,40,16,93.80%,100.00%,8.5,B+ (3.69),B+ (3.69)
"Harrington, Steven Merrill",MAE 155B - Aerospace Engineering Desgn II (B),SP10,30,13,92.30%,92.30%,12.35,A (4.00),B+ (3.67)
"Delson, Nathan Joseph",MAE 156B - Fund. Prin/Mechanical Desgn II (A),SP10,39,9,100.00%,88.90%,18.72,A- (3.88),A- (3.71)
"Tustaniwskyj, Jerry I",MAE 156B - Fund. Prin/Mechanical Desgn II (B),SP10,37,18,100.00%,100.00%,14.39,A- (3.89),B+ (3.57)
"McKittrick, Joanna M",MAE 160 - Mechanical Behavior/Materials (A),SP10,81,34,79.40%,51.50%,5.21,B+ (3.41),B (3.24)
"Cattolica, Robert J",MAE 170 - Experimental Techniques (A),SP10,311,128,64.80%,56.20%,9.5,B+ (3.45),B (3.10)
"Shevchenko, Valentin I",MAE 170 - Experimental Techniques (A),SP10,311,121,64.70%,61.20%,9.97,B+ (3.45),B (3.10)
"Beg, Farhat N.",MAE 171B - Mechancial Engineering Lab (A),SP10,117,35,90.90%,96.80%,10.08,A- (3.79),B+ (3.58)
"Jin, Sungho",MAE 171B - Mechancial Engineering Lab (A),SP10,117,35,90.90%,96.80%,10.08,A- (3.79),B+ (3.58)
"Lal, Ratnesh",MAE 171B - Mechancial Engineering Lab (A),SP10,117,35,90.90%,96.80%,10.08,A- (3.79),B+ (3.58)
"McEneaney, William Michael",MAE 180A - Spacecraft Guidance I (A),SP10,69,19,94.40%,66.70%,4.72,B+ (3.44),B (3.24)
"Gibson, Carl H.",MAE 192 - Sr Sem Aerospace/Envrnmtl/Mech (A),SP10,4,2,0.00%,50.00%,1.5,N/A,N/A
"Delson, Nathan Joseph",MAE 3 - Intro/Engineering Graphcs&Desn (A),SP10,178,86,91.70%,92.90%,15.46,A- (3.75),B+ (3.37)
"Gibson, Carl H.",MAE 87 - Freshman Seminar (A),SP10,8,6,100.00%,100.00%,2.9,N/A,N/A
"Lubarda, Vlado",MAE 9 - C/C++ Programming (A),SP10,132,55,79.60%,79.60%,5.77,B+ (3.57),B (3.06)
"Kosmatka, John B",MAE 92A - Design Competitn/Fly Aircraft (A),SP10,4,2,100.00%,100.00%,12.5,A (4.00),N/A
"Linden, Paul F.",MAE 101A - Introductory Fluid Mechanics (A),WI10,80,29,96.60%,89.70%,10.02,B+ (3.34),B (3.17)
"Marsden, Alison",MAE 101A - Introductory Fluid Mechanics (B),WI10,127,67,95.50%,89.60%,8.5,B (3.29),B (3.01)
"Zhu, Qiang",MAE 102 - Fluid Mechanics/Structural Eng (A),WI10,147,64,85.90%,90.60%,5.66,N/A,B (3.00)
"Lauga, Eric",MAE 108 - Prob & Stats/Method/Mech Eng (A),WI10,112,59,100.00%,100.00%,5.53,B+ (3.38),B (3.18)
"Nomura, Keiko K.",MAE 110A - Thermodynamics (A),WI10,111,47,89.10%,97.90%,9.18,B (3.26),C+ (2.45)
"Williams, Forman A.",MAE 113 - Fundamentals of Propulsion (A),WI10,75,25,72.00%,44.00%,6.34,B+ (3.44),B- (2.89)
"Chen, Renkun",MAE 118B - 21st Century Energy Tech I (A),WI10,67,25,96.00%,76.00%,6.67,B+ (3.32),B (3.12)
"Chen, Renkun",MAE 119 - 21st Century Energy Tech I (A),WI10,67,25,96.00%,76.00%,6.67,B+ (3.32),B (3.12)
"Tartakovsky, Daniel",MAE 123 - Fluid-Solid Interactions/Envr (A),WI10,19,9,100.00%,100.00%,5.83,B+ (3.44),N/A
"Tartakovsky, Daniel",MAE 125B - Fluid-Solid Interactions/Envr (A),WI10,19,9,100.00%,100.00%,5.83,B+ (3.44),N/A
"Shevchenko, Valentin I",MAE 126A - Environmental Enginring Lab I (A),WI10,14,7,85.70%,42.90%,10.5,B+ (3.43),N/A
"Hoger, Anne",MAE 130A - Mechanics I: Statics (A),WI10,257,75,93.20%,89.20%,7.75,B (3.01),B- (2.96)
"Van Den Einde, Yael Dahlia",MAE 130B - Mechanics II: Dynamics (A),WI10,159,148,91.20%,96.60%,7.57,N/A,C+ (2.57)
"Lubarda, Vlado",MAE 130C - Mechanics III: Vibrations (A),WI10,184,72,75.00%,70.80%,7.61,B (3.04),B- (2.84)
"Lanza Di Scalea, Francesco",MAE 131A - Solid Mechanics I (A),WI10,152,89,86.50%,80.90%,6.52,N/A,C+ (2.39)
"Markenscoff, Xanthippi",MAE 131B - Solid Mechanics II (A),WI10,39,20,60.00%,30.00%,7.5,B- (2.89),C+ (2.68)
"McEneaney, William Michael",MAE 140 - Linear Circuits (A),WI10,176,67,80.30%,46.20%,7.63,B (3.06),B- (2.95)
"Bewley, Thomas R",MAE 142 - Dynmcs&Control/Aerospace Vehic (A),WI10,73,24,58.30%,58.30%,9.58,B (3.04),B- (2.90)
"Martinez, Sonia",MAE 143A - Signals and Systems (A),WI10,146,89,92.10%,86.40%,5.8,B+ (3.52),B- (2.81)
"Talke, Frank E",MAE 150 - Computer-Aided Analysis&Design (A),WI10,114,39,74.40%,28.20%,11.58,B (3.13),C (2.27)
"Anderson, Mark Ronald",MAE 155A - Aerospace Engineering Design I (A),WI10,71,23,91.30%,95.70%,5.89,A- (3.73),B (3.23)
"Harrington, Steven Merrill",MAE 155A - Aerospace Engineering Design I (A),WI10,71,23,91.30%,78.30%,5.54,A- (3.73),B (3.23)
"Delson, Nathan Joseph",MAE 156A - Fund. Prin./Mechanical Desgn I (A),WI10,44,16,87.50%,93.80%,19.13,A- (3.86),B+ (3.56)
"Hedayatnia, Mostafa",MAE 156A - Fund. Prin./Mechanical Desgn I (B),WI10,33,8,87.50%,87.50%,18.75,A- (3.75),A- (3.71)
"Delson, Nathan Joseph",MAE 156B - Fund. Prin/Mechanical Desgn II (A),WI10,44,11,90.90%,90.90%,17.05,A- (3.91),A- (3.83)
"Tustaniwskyj, Jerry I",MAE 156B - Fund. Prin/Mechanical Desgn II (B),WI10,38,10,90.00%,100.00%,17.5,A- (3.88),B+ (3.48)
"Jin, Sungho",MAE 166 - Nanomaterials (A),WI10,36,11,100.00%,81.80%,2.68,B+ (3.64),A- (3.82)
"Nesterenko, Vitali F",MAE 171A - Mechanical Engineering Lab (A),WI10,167,33,84.40%,93.50%,9.98,B+ (3.57),B+ (3.47)
"Seshadri, Kalyanasundaram",MAE 171A - Mechanical Engineering Lab (A),WI10,167,32,73.30%,90.00%,9.5,B+ (3.57),B+ (3.47)
"de Callafon, Raymond A",MAE 175A - Aerospace Engineering Lab (A),WI10,66,19,84.20%,94.70%,7.13,B+ (3.63),B+ (3.56)
"Meyers, Marc",MAE 20 - Elements of Materials Science (A),WI10,65,18,94.40%,88.90%,5.5,B+ (3.56),B- (2.93)
"Gibson, Carl H.",MAE 5 - Quantitative Computer Skills (A),WI10,50,21,76.20%,90.50%,3.93,A- (3.89),B+ (3.39)
"Gibson, Carl H.",MAE 87 - Freshman Seminar (A),WI10,7,3,100.00%,100.00%,0.5,N/A,N/A
"Lubarda, Vlado",MAE 9 - C/C++ Programming (A),WI10,189,61,81.70%,71.20%,7.29,B+ (3.68),B (3.25)
"Kosmatka, John B",MAE 92A - Design Competitn/Fly Aircraft (A),WI10,4,1,100.00%,100.00%,2.5,A (4.00),N/A
"Williams, Forman A.",MAE 101C - Heat Transfer (A),FA09,198,62,73.30%,48.30%,6.14,B+ (3.33),B- (2.94)
"Del Alamo, Juan Carlos",MAE 104 - Aerodynamics (A),FA09,61,52,78.80%,86.50%,7.5,B (3.27),C+ (2.62)
