Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Hollan, James D.",COGS 120 - Human Computer Interaction (A),WI10,65,31,83.90%,80.60%,4.69,B (3.24),B (3.20)
"Nunez, Rafael E",COGS 14 - Design & Analysis of Expermnts (A),WI10,116,46,67.40%,75.60%,3.89,B (3.09),B- (2.96)
"Johnson, Christine M.",COGS 143 - Animal Cognition (A),WI10,37,20,90.00%,95.00%,5,B+ (3.44),B (3.27)
"Cooperrider, Kensy A",COGS 155 - Gesture and Cognition (A),WI10,35,17,100.00%,100.00%,4.15,B+ (3.63),B (3.05)
"Johnson, Christine M.",COGS 160 - Seminar on Special Topics (A),WI10,9,4,100.00%,100.00%,8.5,A (4.00),N/A
"Kirsh, David Joel",COGS 160 - Seminar on Special Topics (B),WI10,7,3,100.00%,100.00%,9.83,B+ (3.67),N/A
"Deak, Gedeon O.",COGS 160 - Seminar on Special Topics (C),WI10,13,4,100.00%,100.00%,3.5,A (4.00),N/A
"Chiba, Andrea",COGS 160 - Seminar on Special Topics (D),WI10,3,1,0.00%,0.00%,2.5,A (4.00),N/A
"Pineda, Jaime A",COGS 17 - Neurobiology of Cognition (A),WI10,102,44,84.10%,86.40%,4.14,B+ (3.44),B (3.03)
"Chiba, Andrea",COGS 172 - Brain Disorders and Cognition (A),WI10,34,16,93.80%,62.50%,3.38,B+ (3.47),A- (3.74)
"Marx, Susan S",COGS 18 - Intr/C Programming/Cogntv Modl (A),WI10,74,37,81.10%,86.50%,6.93,B (3.06),B- (2.75)
"Belew, Richard K",COGS 184 - Modeling/Evolution of Cognitn (A),WI10,12,5,80.00%,100.00%,8.5,B (3.25),N/A
"Kirsh, David Joel",COGS 187A - Cogntv Aspct/Multimedia Design (A),WI10,33,13,100.00%,100.00%,8.19,A- (3.83),B+ (3.67)
"Boyle, Mary E. T.",COGS 3 - An Introduction to Computing (A),WI10,147,49,85.70%,73.50%,4.76,B+ (3.67),B+ (3.54)
"Kirsh, David Joel",COGS 87 - Freshman Seminar (A),WI10,11,6,100.00%,80.00%,0.5,N/A,N/A
"Kutas, Marta",COGS 91 - SCANS Presents (A),WI10,14,9,100.00%,88.90%,0.94,N/A,N/A
"Nitz, Douglas A.",COGS 1 - Introduction to Cognitive Sci (A),FA09,215,82,95.10%,87.80%,3.02,A- (3.82),B+ (3.61)
"Johnson, Christine M.",COGS 101A - Sensation and Perception (A),FA09,157,118,93.20%,92.30%,4.19,B+ (3.44),B- (2.88)
"Hutchins, Edwin Lee",COGS 102A - Distributed Cognition (A),FA09,154,78,68.80%,87.00%,5.03,B+ (3.46),B (3.21)
"Pineda, Jaime A",COGS 107A - Neuroanatomy and Physiology (A),FA09,168,112,90.90%,89.30%,5.4,B (3.16),B- (2.83)
"De Sa, Virginia",COGS 109 - Modeling & Data Analysis (A),FA09,145,73,40.80%,47.80%,5.51,B (3.24),B+ (3.34)
"Barrera, Steven James",COGS 11 - Minds & Brains (A),FA09,181,117,100.00%,100.00%,3.22,B+ (3.53),B+ (3.47)
"Deak, Gedeon O.",COGS 110 - The Developing Mind (A),FA09,57,43,58.10%,65.10%,4.59,B (3.05),B (3.00)
"Nunez, Rafael E",COGS 14 - Design & Analysis of Expermnts (A),FA09,26,15,40.00%,100.00%,3.17,B (3.08),C (2.23)
"Coulson, Seana M",COGS 151 - Analogy and Conceptual Systems (A),FA09,18,17,88.20%,94.10%,5.09,B+ (3.69),B+ (3.69)
"Deak, Gedeon O.",COGS 160 - Seminar on Special Topics (A),FA09,7,5,100.00%,100.00%,4.9,A (4.00),N/A
"Johnson, Christine M.",COGS 160 - Seminar on Special Topics (B),FA09,11,13,100.00%,100.00%,8.33,A (4.00),N/A
"Creel, Sarah",COGS 160 - Seminar on Special Topics (C),FA09,5,5,100.00%,100.00%,4.9,B (3.25),N/A
"Boyle, Mary E. T.",COGS 17 - Neurobiology of Cognition (A),FA09,123,81,87.30%,94.90%,4.48,B+ (3.46),B- (2.99)
"Marx, Susan S",COGS 18 - Intr/C Programming/Cogntv Modl (A),FA09,76,56,84.90%,75.90%,4.71,B+ (3.55),B (3.20)
"Boyle, Mary E. T.",COGS 3 - Introduction to Computing (A),FA09,123,55,96.20%,94.40%,3.65,A- (3.76),B (3.23)
"Pineda, Jaime A",COGS 87 - Freshman Seminar (B),FA09,21,18,88.90%,100.00%,0.72,A (4.00),N/A
"Pineda, Jaime A",COGS 87 - Freshman Seminar (D),FA09,21,18,88.90%,88.90%,0.62,A- (3.80),N/A
"Coulson, Seana M",COGS 101C - Language (A),SU09,34,14,64.30%,71.40%,5.21,B+ (3.36),N/A
"Boyle, Mary E. T.",COGS 11 - Minds & Brains (A),SU09,17,3,100.00%,100.00%,6.5,B+ (3.33),N/A
"Coulson, Seana M",COGS 151 - Analogy and Conceptual Systems (A),SU09,14,6,66.70%,100.00%,7.83,B+ (3.67),N/A
"McQuire, Marguerite",COGS 154 - Comm Disorders/Children&Adults (A),SU09,65,31,90.30%,80.60%,5.85,B+ (3.68),N/A
"Cooperrider, Kensy A",COGS 160 - Seminar on Special Topics (A),SU09,12,8,100.00%,100.00%,5.75,B+ (3.63),N/A
"Allison, Brendan",COGS 160 - Seminar on Special Topics (B),SU09,12,5,100.00%,100.00%,8.5,B (3.20),N/A
"Allison, Brendan",COGS 17 - Neurobiology of Cognition (A),SU09,23,5,100.00%,100.00%,4.1,B (3.25),N/A
"Mullane, Mary D.",COGS 172 - Brain Disorders and Cognition (A),SU09,15,9,100.00%,77.80%,5.83,A- (3.78),N/A
"Gupta, Anjum",COGS 18 - Intr/C Programming/Cogntv Modl (A),SU09,22,15,86.70%,100.00%,7.17,B+ (3.53),N/A
"Boyle, Mary E. T.",COGS 3 - Introduction to Computing (A),SU09,27,12,91.70%,100.00%,4.5,A- (3.92),N/A
"Deak, Gedeon O.",COGS 1 - Introduction to Cognitive Sci (A),SP09,189,93,64.50%,78.50%,3.19,B (3.14),B- (2.95)
"Hutchins, Edwin Lee",COGS 10 - Cognitv Consequence/Technology (A),SP09,40,26,88.50%,92.30%,2.81,B+ (3.40),B (3.19)
"Creel, Sarah","COGS 101B - Learning, Memory and Attention (A)",SP09,174,74,89.20%,90.40%,4.07,B+ (3.44),B (3.04)
"Kirsh, David Joel",COGS 102C - Cognitive Design Studio (A),SP09,59,42,95.10%,86.80%,9.26,A- (3.83),B+ (3.61)
"Jernigan, Terry Lynne",COGS 107C - Cognitive Neuroscience (A),SP09,146,60,98.10%,92.50%,3.78,A- (3.76),B (3.19)
"Boyle, Mary E. T.",COGS 11 - Minds & Brains (A),SP09,187,111,97.20%,92.60%,3.73,B+ (3.60),B+ (3.35)
"De Sa, Virginia",COGS 118B - Natural Computation II (A),SP09,9,8,100.00%,100.00%,7,B+ (3.43),N/A
"Groppe, David Martin",COGS 14 - Design & Analysis of Expermnts (A),SP09,109,69,79.40%,85.30%,3.31,B+ (3.36),B- (2.94)
"Deak, Gedeon O.",COGS 160 - Seminar on Special Topics (B),SP09,6,5,100.00%,100.00%,4.9,A (4.00),N/A
"Johnson, Christine M.",COGS 17 - Neurobiology of Cognition (A),SP09,82,51,80.40%,88.20%,3.68,B (3.25),B- (2.74)
"Kutas, Marta",COGS 179 - Electrophysiology of Cognition (A),SP09,25,25,92.00%,100.00%,6.42,B+ (3.65),B (3.16)
"Marx, Susan S",COGS 18 - Intr/C Programming/Cogntv Modl (A),SP09,81,36,80.60%,71.40%,4.94,B (3.29),B- (2.75)
"Belew, Richard K",COGS 184 - Modeling/Evolution of Cognitn (A),SP09,12,10,90.00%,80.00%,5.9,B+ (3.33),N/A
"Boyle, Mary E. T.",COGS 3 - Introduction to Computing (A),SP09,147,57,91.20%,94.70%,3.59,B+ (3.68),B+ (3.36)
"Deak, Gedeon O.",COGS 87 - Freshman Seminar (B),SP09,9,7,71.40%,85.70%,1.64,N/A,N/A
"De Sa, Virginia",COGS 91 - SCANS Presents (A),SP09,3,3,100.00%,100.00%,0.5,N/A,N/A
"Yu, Angela J.",COGS 1 - Introduction to Cognitive Sci (A),WI09,202,124,78.20%,81.90%,3.02,B (3.25),N/A
"Groppe, David Martin",COGS 101A - Sensation and Perception (A),WI09,187,98,95.80%,90.60%,4.85,B+ (3.41),B- (2.83)
"Johnson, Christine M.",COGS 102B - Cognitive Ethnography (A),WI09,128,95,55.80%,73.70%,9.08,B+ (3.69),B (3.27)
"Nitz, Douglas A.",COGS 107B - Systems Neuroscience (A),WI09,177,75,90.00%,68.60%,4.8,B+ (3.33),C+ (2.68)
"Stiles, Joan",COGS 115 - Neurologcl Devlp & Cogntv Chng (A),WI09,51,29,86.20%,86.20%,4.09,B (3.07),B- (2.75)
"Yu, Angela J.",COGS 118A - Natural Computation I (A),WI09,7,9,100.00%,55.60%,11.5,B (3.29),N/A
"Hollan, James D.",COGS 121 - Human Comptr Interaction Progr (A),WI09,45,28,100.00%,96.30%,6.5,B+ (3.52),B (3.17)
"Groppe, David Martin",COGS 14 - Design & Analysis of Expermnts (A),WI09,108,67,84.60%,92.30%,3.92,A- (3.70),B (3.02)
"Creel, Sarah",COGS 160 - Seminar on Special Topics (D),WI09,5,5,100.00%,100.00%,3.7,A- (3.75),N/A
"Boyle, Mary E. T.",COGS 17 - Neurobiology of Cognition (A),WI09,129,85,92.90%,98.80%,3.51,B+ (3.39),B- (2.97)
"Pineda, Jaime A","COGS 174 - Drugs: Brain, Mind and Culture (A)",WI09,87,49,98.00%,91.80%,3.81,B+ (3.52),B- (2.85)
"Marx, Susan S",COGS 18 - Intr/C Programming/Cogntv Modl (A),WI09,48,28,70.40%,85.20%,4.64,B+ (3.44),B (3.24)
"Kirsh, David Joel",COGS 187A - Cogntv Aspct/Multimedia Design (A),WI09,31,18,88.90%,83.30%,6.61,A- (3.78),B+ (3.58)
"Belew, Richard K","COGS 188 - Representation,Search&the Web (A)",WI09,11,9,100.00%,100.00%,5.83,B (3.25),N/A
"Boyle, Mary E. T.",COGS 3 - Introduction to Computing (A),WI09,126,44,90.90%,90.90%,3.64,B+ (3.63),B+ (3.33)
"Belew, Richard K",COGS 8 - Hands-On Computing (A),WI09,4,3,33.30%,66.70%,9.83,B+ (3.67),N/A
"Pineda, Jaime A",COGS 87 - Freshman Seminar (B),WI09,23,11,90.90%,90.90%,1.05,A (4.00),N/A
"Deak, Gedeon O.",COGS 87 - Freshman Seminar (C),WI09,15,13,100.00%,100.00%,1.27,N/A,N/A
"Pineda, Jaime A",COGS 87 - Freshman Seminar (D),WI09,17,16,93.80%,100.00%,0.75,A (4.00),N/A
"Kutas, Marta",COGS 91 - SCANS Presents (A),WI09,7,3,100.00%,100.00%,0.5,N/A,N/A
"Creel, Sarah",COGS 1 - Introduction to Cognitive Sci (A),FA08,234,149,89.70%,87.00%,2.51,B (3.27),B- (2.86)
"Nunez, Rafael E",COGS 101C - Language (A),FA08,89,71,62.90%,93.00%,4.3,B (3.21),C+ (2.58)
"Forster, Deborah",COGS 102A - Distributed Cognition (A),FA08,140,91,49.40%,51.10%,4.39,B+ (3.55),B+ (3.33)
"Pineda, Jaime A",COGS 107A - Neuroanatomy and Physiology (A),FA08,187,142,93.40%,95.60%,6.21,B+ (3.31),B- (2.86)
"De Sa, Virginia",COGS 109 - Modeling & Data Analysis (A),FA08,118,77,36.80%,37.80%,5.19,B (3.09),B (3.27)
"Boyle, Mary E. T.",COGS 11 - Minds & Brains (A),FA08,176,125,97.60%,99.20%,3.44,A- (3.71),A- (3.70)
"Hollan, James D.",COGS 120 - Human Computer Interaction (A),FA08,50,34,94.10%,94.10%,4.09,B+ (3.39),B (3.10)
"Nunez, Rafael E",COGS 14 - Design & Analysis of Expermnts (A),FA08,41,15,73.30%,93.30%,2.77,B+ (3.43),C+ (2.56)
"Johnson, Christine M.",COGS 143 - Animal Cognition (A),FA08,37,26,92.30%,88.50%,5.83,B (3.20),B+ (3.33)
"Deak, Gedeon O.",COGS 160 - Seminar on Special Topics (A),FA08,14,10,100.00%,100.00%,7.7,A- (3.88),N/A
"Pineda, Jaime A",COGS 17 - Neurobiology of Cognition (A),FA08,136,79,91.80%,90.70%,3.75,B+ (3.52),B- (2.94)
"Gupta, Anjum",COGS 18 - Intr/C Programming/Cogntv Modl (A),FA08,74,19,73.70%,89.50%,5.55,B+ (3.31),B (3.02)
"Boyle, Mary E. T.",COGS 3 - Introduction to Computing (A),FA08,111,68,86.80%,89.60%,3.74,A- (3.83),B (3.27)
"Kutas, Marta",COGS 91 - SCANS Presents (A),FA08,16,11,100.00%,100.00%,0.5,A (4.00),N/A
"Boyle, Mary E. T.",COGS 11 - Minds & Brains (A),SU08,18,17,94.10%,100.00%,6.5,B+ (3.56),N/A
"Cummings, Alycia Erin",COGS 154 - Comm Disorders/Children&Adults (A),SU08,56,54,100.00%,98.10%,4.24,B+ (3.67),N/A
"Creel, Sarah",COGS 160 - Seminar on Special Topics (B),SU08,15,15,100.00%,100.00%,5.17,B+ (3.53),N/A
"Pineda, Jaime A",COGS 160 - Seminar on Special Topics (B),SU08,14,8,100.00%,100.00%,5.5,B+ (3.38),N/A
"Johnson, Christine M.",COGS 17 - Neurobiology of Cognition (A),SU08,30,20,100.00%,95.00%,5.3,A- (3.72),N/A
"Boyle, Mary E. T.",COGS 3 - Introduction to Computing (A),SU08,18,18,100.00%,100.00%,3.06,B+ (3.47),N/A
"Sweeney, Kim",COGS 1 - Introduction to Cognitive Sci (A),SP08,166,66,87.30%,78.70%,3.44,B+ (3.40),B- (2.81)
"Coulson, Seana M",COGS 101C - Language (A),SP08,150,70,69.10%,69.10%,3.96,B+ (3.42),B- (2.99)
"Hollan, James D.",COGS 102C - Cognitive Engineering (A),SP08,94,58,87.70%,94.70%,10.57,A- (3.77),A- (3.73)
"Groppe, David Martin",COGS 107C - Cognitive Neuroscience (A),SP08,86,49,83.00%,61.70%,5,B (3.30),B (3.06)
"Boyle, Mary E. T.",COGS 11 - Minds & Brains (A),SP08,126,88,100.00%,95.40%,2.94,A- (3.75),B+ (3.44)
"Nunez, Rafael E",COGS 14 - Design & Analysis of Expermnts (A),SP08,94,64,55.00%,98.30%,3.96,B- (2.98),C (2.08)
"Creel, Sarah",COGS 156 - Language Development (A),SP08,64,40,100.00%,97.50%,3.1,B+ (3.55),B (3.07)
"Marx, Susan S",COGS 18 - Intr/C Programming/Cogntv Modl (A),SP08,91,49,75.50%,81.60%,7.23,B+ (3.37),B- (2.87)
"Johnson, Christine M.",COGS 184 - Modeling/Evolution of Cognitn (A),SP08,19,16,93.80%,93.80%,6.38,B+ (3.62),B- (2.85)
"Boyle, Mary E. T.",COGS 3 - Introduction to Computing (A),SP08,171,85,89.20%,84.30%,3.21,B+ (3.70),B+ (3.36)
"Paparello, Silvia",COGS 1 - Introduction to Cognitive Sci (A),WI08,166,75,62.70%,57.50%,3.33,B (3.21),B (3.12)
"Becvar, Laura A.",COGS 10 - Cognitv Consequence/Technology (A),WI08,41,28,78.60%,75.00%,2.93,B+ (3.46),B+ (3.40)
"Creel, Sarah","COGS 101B - Learning, Memory and Attention (A)",WI08,126,81,92.60%,93.80%,4.01,B+ (3.44),B- (2.93)
"Hutchins, Edwin Lee",COGS 102B - Cognitive Ethnography (A),WI08,133,70,79.70%,94.20%,5.95,B+ (3.34),B- (3.00)
"Filimon, Flavia",COGS 107B - Systems Neuroscience (A),WI08,112,74,90.10%,73.20%,4.26,B (3.28),C+ (2.53)
"Boyle, Mary E. T.",COGS 11 - Minds & Brains (A),WI08,152,89,96.60%,97.70%,3.6,B+ (3.50),B+ (3.60)
"Stiles, Joan",COGS 115 - Neurologcl Devlp & Cogntv Chng (A),WI08,32,23,87.00%,91.30%,4.59,B+ (3.30),B- (2.85)
"Hollan, James D.",COGS 121 - Human Comptr Interaction Progr (A),WI08,39,24,95.80%,91.70%,5.42,B+ (3.54),B+ (3.58)
"Groppe, David Martin",COGS 14 - Design & Analysis of Expermnts (A),WI08,101,62,71.00%,91.90%,3.11,B+ (3.46),B (3.01)
"Johnson, Christine M.",COGS 143 - Animal Cognition (A),WI08,33,29,100.00%,100.00%,4.57,B+ (3.57),B+ (3.53)
"Deak, Gedeon O.",COGS 160 - Seminar on Special Topics (C),WI08,11,10,100.00%,100.00%,5.7,A- (3.86),N/A
"Pineda, Jaime A",COGS 17 - Neurobiology of Cognition (A),WI08,130,78,92.20%,90.90%,4.32,B+ (3.44),B (3.08)
"Pineda, Jaime A",COGS 175 - Alternate States/Consciousness (A),WI08,34,15,85.70%,100.00%,7.3,B+ (3.40),B (3.10)
"Deak, Gedeon O.",COGS 190B - Honors Studies in Cog. Sci. (C),WI08,2,2,100.00%,100.00%,7.5,A (4.00),N/A
"Yu, Hsinhao",COGS 25 - Introduction/Web Programming (A),WI08,11,7,100.00%,100.00%,3.17,B+ (3.43),N/A
"Boyle, Mary E. T.",COGS 3 - Introduction to Computing (A),WI08,199,117,92.00%,97.30%,2.9,A- (3.73),B+ (3.68)
"Gupta, Anjum",COGS 8 - Hands-On Computing (A),WI08,13,14,92.90%,92.90%,4.96,B+ (3.62),N/A
"Kutas, Marta",COGS 91 - SCANS Presents (A),WI08,10,2,100.00%,100.00%,0.5,N/A,N/A
"Nunez, Rafael E",COGS 1 - Introduction to Cognitive Sci (A),FA07,237,110,90.90%,98.20%,3.3,B+ (3.34),C+ (2.52)
"Groppe, David Martin",COGS 101A - Sensation and Perception (A),FA07,117,70,95.60%,79.10%,4.73,B+ (3.32),C+ (2.68)
"Hutchins, Edwin Lee",COGS 102A - Distributed Cognition (A),FA07,148,88,75.90%,95.20%,4.57,B+ (3.38),B (3.08)
"Pineda, Jaime A",COGS 107A - Neuroanatomy and Physiology (A),FA07,150,91,92.00%,95.50%,5.26,B (3.28),B- (2.82)
"Simpkins, Charles Alexander",COGS 109 - Modeling & Data Analysis (A),FA07,103,53,75.00%,98.10%,6.15,B+ (3.52),B+ (3.34)
"Hollan, James D.",COGS 120 - Human Computer Interaction (A),FA07,53,27,88.90%,96.30%,3.83,B+ (3.65),B+ (3.38)
"Nunez, Rafael E",COGS 152 - Cognitive Foundations of Math (A),FA07,17,12,75.00%,100.00%,4.17,A- (3.70),N/A
"Deak, Gedeon O.",COGS 160 - Seminar on Special Topics (A),FA07,8,5,100.00%,100.00%,7.3,A (4.00),N/A
"Johnson, Christine M.",COGS 17 - Neurobiology of Cognition (A),FA07,114,70,84.10%,88.40%,4.41,B (3.19),C+ (2.62)
"Marx, Susan S",COGS 18 - Intr/C Programming/Cogntv Modl (A),FA07,90,39,78.90%,97.20%,5.29,B+ (3.51),B- (2.93)
"Wallen, Mark R.",COGS 3 - Introduction to Computing (A),FA07,104,54,86.50%,92.30%,3.31,B+ (3.50),B (3.16)
"Kutas, Marta",COGS 91 - SCANS Presents (A),FA07,15,14,100.00%,100.00%,0.5,N/A,N/A
"Becvar, Laura A.",COGS 10 - Cognitv Consequence/Technology (A),SU07,12,6,100.00%,100.00%,5.7,B+ (3.50),N/A
"Robinson, Alan E.","COGS 101B - Learning, Memory and Attention (A)",SU07,24,19,84.20%,66.70%,6.61,B (3.26),N/A
"Groppe, David M",COGS 14 - Design & Analysis of Expermnts (A),SU07,20,15,93.30%,100.00%,3.17,B+ (3.62),N/A
"Pineda, Jaime A",COGS 160 - Seminar on Special Topics (A),SU07,10,6,100.00%,100.00%,9.17,A- (3.80),N/A
"Pineda, Jaime A",COGS 17 - Neurobiology of Cognition (A),SU07,21,17,94.10%,100.00%,5.44,B+ (3.57),N/A
