Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Eggers, John Dietrich",MATH 10C - Calculus III (A),S212,103,16,75.00%,93.80%,9.88,B- (2.94),B- (2.74)
"Cheng, Hsiao-Bing",MATH 142B - Introduction to Analysis II (A),S212,38,15,73.30%,73.30%,10.93,B (3.29),C+ (2.33)
"Haff, Leonard R.",MATH 168A - Topics/Applied Math-Comp Sci (A),S212,25,10,100.00%,100.00%,7.7,B+ (3.40),B- (2.96)
"Rotar, Vladimir",MATH 193B - Actuarial Mathematics II (A),S212,27,7,85.70%,71.40%,9.64,B+ (3.33),B (3.10)
"Rotar, Vladimir",MATH 20B - Calculus/Science & Engineering (A),S212,51,17,94.10%,88.20%,8.03,B (3.13),B- (2.91)
"Meredith, Michael B",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),S212,103,29,82.80%,86.20%,9.81,B+ (3.36),B- (2.74)
"Eggers, John Dietrich",MATH 20E - Vector Calculus (A),S212,137,39,87.20%,97.40%,10.66,B (3.22),C+ (2.63)
"Harel, Guershon",MATH 20F - Linear Algebra (A),S212,114,30,93.30%,90.00%,9.53,B+ (3.46),B- (2.94)
"Briggs, Christopher Alan",MATH 3C - Precalculus (A),S212,26,10,50.00%,70.00%,10.7,B (3.00),B- (2.72)
"Louie, Janelle",MATH 10A - Calculus I (A),S112,55,16,87.50%,81.30%,7.88,B (3.13),B- (2.80)
"White, Michael R",MATH 10B - Calculus II (A),S112,63,14,71.40%,85.70%,8.36,B (3.00),B- (2.71)
"Fitzgerald, Carl H.",MATH 110A - Intro/Partial Differ Equations (A),S112,18,8,87.50%,50.00%,11.5,B+ (3.50),N/A
"Fitzgerald, Carl H.",MATH 120A - Elements of Complex Analysis (A),S112,32,13,83.30%,69.20%,9.67,B+ (3.45),B (3.20)
"Verstraete, Jacques Allan",MATH 142A - Introduction to Analysis I (A),S112,67,23,95.70%,100.00%,9.28,B+ (3.70),B- (2.98)
"Rotar, Vladimir",MATH 193A - Actuarial Mathematics I (A),S112,61,14,78.60%,64.30%,8.19,B+ (3.58),B (3.08)
"Shenk, Norman A.",MATH 20A - Calculus/Science & Engineering (A),S112,56,9,88.90%,66.70%,5.39,B (3.13),B- (2.84)
"Hyatt, Matthew Duane",MATH 20B - Calculus/Science & Engineering (A),S112,100,29,86.20%,100.00%,7.79,B (3.21),C+ (2.46)
"Hyatt, Matthew Duane",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),S112,139,43,95.30%,90.70%,8.74,B+ (3.50),B- (2.90)
"Walsh, Katherine P",MATH 20D - Intro/Differential Equations (A),S112,113,53,90.40%,92.30%,11.12,A- (3.71),B (3.07)
"Nie, Jiawang",MATH 20F - Linear Algebra (A),S112,117,31,100.00%,82.80%,9.23,B+ (3.65),B+ (3.35)
"Popescu, Cristian D.",MATH 100C - Abstract Algebra III (A),SP12,17,9,100.00%,100.00%,10.06,B+ (3.33),N/A
"Minor, Andre J",MATH 103B - Modern Algebra II (A),SP12,26,13,76.90%,100.00%,8.96,B (3.00),B- (2.82)
"Wenzl, Hans G",MATH 104C - Number Theory III (A),SP12,8,5,75.00%,50.00%,4.1,B+ (3.60),N/A
"Gross, Mark W.",MATH 109 - Mathematical Reasoning (A),SP12,57,27,85.20%,100.00%,6.35,B (3.15),C+ (2.59)
"Cheng, Li-Tien",MATH 109 - Mathematical Reasoning (B),SP12,66,26,88.50%,100.00%,6.96,B+ (3.48),C+ (2.61)
"Lou, Yifei",MATH 10A - Calculus I (A),SP12,189,88,65.50%,21.80%,6.78,B- (2.83),B- (2.80)
"Stern, Ari",MATH 10B - Calculus II (A),SP12,114,54,88.90%,96.30%,5.8,B (3.08),C+ (2.60)
"Verstraete, Jacques Allan",MATH 10B - Calculus II (B),SP12,208,80,70.00%,65.80%,6.95,B- (2.95),C+ (2.48)
"Eggers, John Dietrich",MATH 10C - Calculus III (A),SP12,285,125,83.90%,88.70%,5.87,B (3.06),C (2.26)
"Vankerschaver, Joris G",MATH 10C - Calculus III (B),SP12,159,62,82.00%,86.70%,4.64,B (3.26),C+ (2.43)
"Arias-Castro, Ery",MATH 11 - Calculus-Based Prob & Stats (A),SP12,118,59,66.10%,42.40%,7.38,B (3.10),B- (2.99)
"Zhang, Yuan",MATH 110B - Partial Diff Equa&Integral Equ (A),SP12,10,7,100.00%,100.00%,8.21,B+ (3.50),N/A
"Zhang, Yuan",MATH 120B - Applied Complex Analysis (A),SP12,26,10,70.00%,80.00%,9.9,B (3.10),B (3.25)
"Stevens, Laura Jeanne",MATH 121B - Found of Teachg/Learng Math II (A),SP12,17,14,100.00%,100.00%,5.07,B+ (3.50),N/A
"Meyer, David A.",MATH 130B - Ordinary Differntl Equation II (A),SP12,8,6,83.30%,83.30%,8.5,B- (2.80),N/A
"Sterbenz, Jacob",MATH 140B - Foundations/Real Analysis II (A),SP12,11,5,100.00%,80.00%,12.9,B+ (3.60),N/A
"Li, Bo",MATH 140C - Foundations/Real Analysis III (A),SP12,14,8,87.50%,75.00%,8.75,B+ (3.43),N/A
"Eggers, John Dietrich",MATH 142B - Introduction to Analysis II (A),SP12,57,24,78.30%,95.70%,8.67,B- (2.96),B (3.01)
"Stevens, Laura Jeanne",MATH 153 - Geometry for Secondary Teacher (A),SP12,58,31,96.80%,100.00%,8.11,B (3.23),C+ (2.68)
"Verstraete, Jacques Allan",MATH 154 - Discrete Math & Graph Theory (A),SP12,61,24,91.30%,100.00%,7.37,B+ (3.33),B+ (3.40)
"Minnes Kemp, Mor Mia",MATH 160B - Elementary Math Logic II (A),SP12,8,4,100.00%,100.00%,5,A (4.00),N/A
"Fitzgerald, Carl H.",MATH 163 - History of Mathematics (A),SP12,73,32,71.00%,36.70%,5.75,B (3.14),B- (2.71)
"Holst, Michael J",MATH 170B - Intro/Numerical Analy/Approxim (A),SP12,28,21,75.00%,90.00%,8.9,B+ (3.33),B+ (3.39)
"Leok, Melvin",MATH 170C - Intro Numerical Analy/Ord Diff (A),SP12,7,2,100.00%,100.00%,9.5,B+ (3.50),N/A
"Holst, Michael J",MATH 171B - Intro Num Optimiz/Nonlinear (A),SP12,17,15,73.30%,73.30%,6.1,B+ (3.36),N/A
"Schweinsberg, Jason",MATH 180C - Intro/Stochastic Processes II (A),SP12,49,22,100.00%,86.40%,9.77,B- (2.89),B (3.01)
"Bradic, Jelena",MATH 181B - Intro/Mathemat Statistics II (A),SP12,30,17,87.50%,81.30%,11.68,B (3.20),B+ (3.30)
"Bowers, Adam R.",MATH 183 - Statistical Methods (A),SP12,213,194,89.70%,98.50%,5.55,B+ (3.41),C+ (2.67)
"Garsia, Adriano M.",MATH 187 - Introduction to Cryptography (A),SP12,112,42,83.30%,69.00%,3.67,B+ (3.39),B (3.07)
"Hyatt, Matthew Duane",MATH 20A - Calculus/Science & Engineering (A),SP12,132,50,91.70%,87.50%,6.54,B- (2.71),C (2.27)
"Hyatt, Matthew Duane",MATH 20B - Calculus/Science & Engineering (A),SP12,204,85,86.70%,80.50%,6.91,B- (2.99),C+ (2.41)
"Vankerschaver, Joris G",MATH 20B - Calculus/Science & Engineering (B),SP12,170,66,87.90%,89.40%,7.7,B (3.11),C+ (2.52)
"Bowers, Adam R.",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),SP12,266,124,91.10%,98.40%,6.87,B (3.26),C+ (2.44)
"Slawinski, Michael A.",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),SP12,119,46,75.60%,46.70%,7.05,B (3.00),C+ (2.43)
"Minor, Andre J",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),SP12,289,134,91.00%,93.90%,7.01,B+ (3.35),B- (2.88)
"Ioana, Adrian",MATH 20D - Intro/Differential Equations (A),SP12,226,103,87.00%,90.00%,6.82,B+ (3.40),B- (2.83)
"Ohsawa, Tomoki",MATH 20D - Intro/Differential Equations (B),SP12,270,125,95.90%,97.50%,6.42,B+ (3.67),B- (3.00)
"Gillette, Andrew Kruse",MATH 20E - Vector Calculus (A),SP12,198,125,90.40%,93.50%,6.34,B+ (3.43),B- (2.75)
"Roberts, Justin Deritter",MATH 20E - Vector Calculus (B),SP12,133,39,57.90%,40.50%,7.45,B (3.11),B- (2.82)
"Cheng, Li-Tien",MATH 20F - Linear Algebra (A),SP12,208,74,83.60%,86.30%,5.79,B+ (3.34),C+ (2.52)
"Saxena, Rishu",MATH 20F - Linear Algebra (B),SP12,315,142,81.60%,34.00%,6.37,B (3.29),B- (2.90)
"Rabin, Jeffrey Mark",MATH 31CH - Honors Vector Calculus (A),SP12,7,4,100.00%,100.00%,9,B+ (3.50),N/A
"Bunch, James R.",MATH 87 - Freshman Seminar (A),SP12,18,8,100.00%,100.00%,0.75,N/A,N/A
"Harel, Guershon",MATH 87 - Freshman Seminar (C),SP12,10,7,100.00%,100.00%,3.93,N/A,N/A
"Rabin, Jeffrey Mark",MATH 87 - Freshman Seminar (D),SP12,10,9,100.00%,100.00%,2.5,N/A,N/A
"Haff, Leonard R.",MATH 87 - Freshman Seminar (F),SP12,16,9,100.00%,100.00%,0.94,A (4.00),N/A
"Stevens, Laura Jeanne",MATH 95 - Introduction to Teaching Math (A),SP12,17,10,90.00%,100.00%,2.7,A (4.00),N/A
"Evans, Ronald J.",MATH 100B - Abstract Algebra II (A),WI12,40,23,91.30%,91.30%,8.41,B (3.13),B (3.12)
"Popescu, Cristian D.",MATH 102 - Applied Linear Algebra (A),WI12,94,43,88.40%,86.00%,5.85,B (3.21),B- (2.77)
"Rothschild, Linda Preiss",MATH 103A - Modern Algebra I (A),WI12,32,14,92.90%,78.60%,7.36,B (3.07),C+ (2.52)
"Salehi Golsefidy, Alireza",MATH 103B - Modern Algebra II (A),WI12,9,4,100.00%,75.00%,9,B- (2.75),N/A
"Bucur, Alina Ioana",MATH 104B - Number Theory II (A),WI12,13,7,85.70%,100.00%,5.93,B- (2.86),N/A
"Chow, Bennett",MATH 109 - Mathematical Reasoning (A),WI12,73,31,93.50%,93.50%,6.56,B+ (3.48),B (3.30)
"Slawinski, Michael A.",MATH 109 - Mathematical Reasoning (B),WI12,29,13,76.90%,92.30%,7.73,B- (2.85),C (2.27)
"Zhao, Yanxiang",MATH 10A - Calculus I (A),WI12,141,67,83.30%,75.40%,5.67,B- (2.90),B- (2.85)
"Hyatt, Matthew Duane",MATH 10A - Calculus I (B),WI12,204,103,91.20%,96.10%,5.58,B (3.16),C+ (2.40)
"Ohsawa, Tomoki",MATH 10B - Calculus II (A),WI12,209,113,90.80%,78.50%,5.95,B (3.17),C+ (2.56)
"Bowers, Adam R.",MATH 10B - Calculus II (B),WI12,202,111,86.40%,96.40%,6.55,B (3.09),C+ (2.33)
"Roberts, Justin Deritter",MATH 10B - Calculus II (C),WI12,125,48,77.10%,62.50%,6.29,B (3.11),C+ (2.43)
"Hyatt, Matthew Duane",MATH 10C - Calculus III (A),WI12,280,132,93.10%,97.70%,6.17,B+ (3.43),B- (2.94)
"Kwan, Yuen Yick",MATH 10C - Calculus III (C),WI12,135,105,82.70%,78.60%,5.53,B (3.06),B- (2.82)
"Zhang, Yuan",MATH 110A - Intro/Partial Differ Equations (A),WI12,39,26,84.60%,80.80%,5.94,B+ (3.44),B- (2.83)
"Kedlaya, Kiran S.",MATH 120A - Elements of Complex Analysis (A),WI12,44,24,95.80%,79.20%,5.83,B+ (3.57),C+ (2.65)
"Harel, Guershon",MATH 121A - Found of Teachg/Learng Math I (A),WI12,31,21,90.50%,71.40%,7.36,B+ (3.40),B- (2.82)
"Wulbert, Daniel E.",MATH 130A - Ordinary Differntl Equation I (A),WI12,48,25,95.80%,68.00%,7.54,B+ (3.48),C+ (2.62)
"Sterbenz, Jacob",MATH 140A - Foundations of Real Analysis I (A),WI12,27,10,80.00%,60.00%,11.5,C (2.00),C (2.16)
"Li, Bo",MATH 140B - Foundations/Real Analysis II (A),WI12,14,6,100.00%,83.30%,9.83,A- (3.80),N/A
"Ioana, Adrian",MATH 142A - Introduction to Analysis I (A),WI12,70,28,77.80%,96.30%,7.98,B- (2.85),B- (2.81)
"Stern, Ari",MATH 142B - Introduction to Analysis II (A),WI12,46,17,88.20%,100.00%,9.09,B (3.18),B (3.03)
"Rabin, Jeffrey Mark",MATH 150B - Calculus on Manifolds (A),WI12,9,5,100.00%,100.00%,6.9,B+ (3.40),N/A
"Buss, Samuel R",MATH 155A - Geometric Computer Graphics (A),WI12,11,6,100.00%,100.00%,5.83,B+ (3.60),N/A
"Minnes Kemp, Mor Mia",MATH 160A - Elementary Math Logic I (A),WI12,24,12,81.80%,91.70%,6.83,B+ (3.40),B (3.24)
"Holst, Michael J",MATH 170A - Intro Numerical Analys/Linear (A),WI12,47,37,75.70%,91.90%,8.28,B (3.09),B+ (3.45)
"Cheng, Li-Tien",MATH 170B - Intro/Numerical Analy/Approxim (A),WI12,20,12,91.70%,100.00%,7,B+ (3.42),B (3.07)
"Nie, Jiawang",MATH 171A - Intro Num Optimiz/Linear Prog (A),WI12,38,12,83.30%,66.70%,6.83,B (3.08),B+ (3.37)
"Bank, Randolph E",MATH 175 - Numerical Methods for PDE (A),WI12,3,1,100.00%,100.00%,10.5,N/A,N/A
"Verstraete, Jacques Allan",MATH 180A - Introduction to Probability (A),WI12,59,23,100.00%,100.00%,6.59,B+ (3.52),C+ (2.68)
"Schweinsberg, Jason",MATH 180B - Intro/Stochastic Processes I (A),WI12,64,30,100.00%,93.30%,9.19,B+ (3.32),B- (2.98)
"Schweinsberg, Jason",MATH 181A - Intro/Mathemat Statistics I (A),WI12,79,39,92.30%,89.70%,9.17,B+ (3.33),B- (2.94)
"Bowers, Adam R.",MATH 183 - Statistical Methods (A),WI12,183,161,87.50%,99.40%,5.33,B+ (3.47),C+ (2.49)
"Tesler, Glenn",MATH 184A - Combinatorics (A),WI12,24,15,100.00%,93.30%,6.77,B+ (3.50),B (3.04)
"Arias-Castro, Ery",MATH 185 - Intro to Computational Stats (A),WI12,12,7,71.40%,100.00%,9.36,A- (3.83),N/A
"Tesler, Glenn",MATH 186 - Probablty Stats/Bioinformatics (A),WI12,36,12,63.60%,54.50%,9.23,B (3.00),B- (2.75)
"Williams, Ruth J",MATH 194 - The Mathematics of Finance (A),WI12,47,20,95.00%,100.00%,6.6,A- (3.94),B (3.11)
"Minor, Andre J",MATH 20A - Calculus/Science & Engineering (A),WI12,277,119,94.00%,85.60%,6.45,B (3.21),B- (2.70)
"Eggers, John Dietrich",MATH 20B - Calculus/Science & Engineering (A),WI12,286,142,88.70%,75.00%,7.12,B (3.23),C+ (2.45)
"Slawinski, Michael A.",MATH 20B - Calculus/Science & Engineering (B),WI12,197,86,81.20%,43.50%,7.15,B- (2.91),C- (1.94)
"Louie, Janelle",MATH 20B - Calculus/Science & Engineering (C),WI12,284,119,82.10%,37.60%,7.39,B (3.09),C+ (2.63)
"Lee, Seung W",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),WI12,191,94,82.40%,34.40%,7.2,B (3.11),C+ (2.49)
"Fadali, Lyla S",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),WI12,292,246,92.20%,69.50%,5.71,B+ (3.46),B- (2.87)
"Banham, Timothy S",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),WI12,216,133,96.20%,100.00%,6.29,B+ (3.62),B- (2.82)
"Hughes, Jacob T",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D),WI12,176,120,90.80%,98.30%,6.3,B+ (3.60),B- (2.76)
"Wong, Elizabeth Lai Sum",MATH 20D - Intro/Differential Equations (A),WI12,276,132,89.90%,72.10%,7.18,B+ (3.40),C+ (2.60)
"Jones, Miles E",MATH 20D - Intro/Differential Equations (B),WI12,194,86,87.20%,91.90%,7.76,B+ (3.34),C+ (2.60)
"Eggers, John Dietrich",MATH 20E - Vector Calculus (A),WI12,187,96,90.50%,100.00%,7.05,B+ (3.61),B- (2.93)
"Bucicovschi, Orest",MATH 20E - Vector Calculus (B),WI12,139,55,78.20%,64.80%,6.43,B+ (3.42),B- (2.87)
"Lou, Yifei",MATH 20F - Linear Algebra (A),WI12,199,99,87.80%,32.30%,6.96,B (3.27),B- (2.73)
"Saxena, Rishu",MATH 20F - Linear Algebra (B),WI12,192,90,86.50%,42.70%,5.47,B+ (3.38),B- (2.99)
"Minor, Andre J",MATH 20F - Linear Algebra (C),WI12,245,111,90.10%,91.00%,7,B+ (3.64),B- (2.93)
"Rabin, Jeffrey Mark",MATH 31BH - Honors Multivariable Calculus (A),WI12,8,5,100.00%,100.00%,11.7,B+ (3.50),N/A
"Duane, Adrian Scott Campe",MATH 3C - Precalculus (A),WI12,141,66,77.30%,86.40%,7.11,B- (2.74),C+ (2.60)
"Hummon, Benjamin T",MATH 4C - Pre-calculus for Sci & Engn (A),WI12,78,33,90.90%,84.80%,5.17,B- (2.94),C (2.22)
"Bunch, James R.",MATH 87 - Freshman Seminar (A),WI12,16,10,100.00%,100.00%,0.5,A (4.00),N/A
"Kreutz-Delgado, Kenneth",MATH 87 - Freshman Seminar (B),WI12,17,8,100.00%,100.00%,0.75,A (4.00),N/A
"Haff, Leonard R.",MATH 87 - Freshman Seminar (C),WI12,20,11,100.00%,100.00%,0.86,A (4.00),N/A
"Harel, Guershon",MATH 95 - Introduction to Teaching Math (A),WI12,8,5,80.00%,80.00%,3.7,A- (3.75),N/A
"Harel, Guershon",MATH 95 - Introduction to Teaching Math (A),WI12,8,5,80.00%,50.00%,8,B (3.20),N/A
"Evans, Ronald J.",MATH 100A - Abstract Algebra I (A),FA11,53,24,91.70%,91.70%,8.15,B (3.13),B (3.16)
"Gross, Mark W.",MATH 102 - Applied Linear Algebra (A),FA11,91,48,93.80%,100.00%,5.83,B+ (3.34),C+ (2.58)
"Wenzl, Hans G",MATH 103A - Modern Algebra I (A),FA11,15,6,100.00%,66.70%,8.17,B+ (3.33),N/A
"Stark, Harold M",MATH 104A - Number Theory I (A),FA11,45,24,82.60%,56.50%,7.02,B (3.13),B (3.08)
"Chow, Bennett",MATH 109 - Mathematical Reasoning (A),FA11,56,32,78.10%,80.60%,6.94,B (3.13),B (3.10)
"Salehi Golsefidy, Alireza",MATH 109 - Mathematical Reasoning (B),FA11,87,44,61.40%,54.50%,9.86,C+ (2.55),C (2.23)
"Eggers, John Dietrich",MATH 10A - Calculus (A),FA11,291,150,91.30%,93.30%,4.9,B+ (3.42),C+ (2.68)
"Minnes Kemp, Mor Mia",MATH 10A - Calculus (B),FA11,198,124,96.70%,95.90%,5.12,B+ (3.45),C+ (2.66)
"Parrish, Andrew T",MATH 10A - Calculus (C),FA11,123,91,92.30%,64.00%,4.81,B+ (3.41),B- (2.79)
"Kwan, Yuen Yick",MATH 10B - Calculus (B),FA11,185,156,87.20%,63.50%,5.17,B (3.29),C+ (2.64)
"Hyatt, Matthew Duane",MATH 10B - Calculus (C),FA11,194,98,92.90%,95.90%,6.11,B+ (3.49),B- (2.78)
"Overholser, Douglas P",MATH 10C - Calculus (A),FA11,211,97,90.60%,94.70%,5.55,B (3.26),B- (2.86)
"Slawinski, Michael A.",MATH 10C - Calculus (C),FA11,243,100,74.70%,48.50%,7.37,B- (2.99),C+ (2.47)
"Meyer, David A.",MATH 111A - Mathematical Modeling I (A),FA11,37,24,95.80%,100.00%,4.92,B+ (3.57),A- (3.79)
"Helton, John W.",MATH 120A - Elements of Complex Analysis (A),FA11,32,11,81.80%,54.50%,6.32,B+ (3.36),B (3.01)
"Baouendi, M Salah",MATH 140A - Foundations of Real Analysis I (A),FA11,33,16,93.80%,93.80%,10.63,B+ (3.47),C+ (2.60)
"Stern, Ari",MATH 142A - Introduction to Analysis I (A),FA11,58,34,73.50%,88.20%,7.32,B (3.00),B- (2.78)
"Rabin, Jeffrey Mark",MATH 150A - Differential Geometry (A),FA11,37,16,87.50%,93.80%,9.25,B+ (3.33),C+ (2.64)
"Cheng, Li-Tien",MATH 170A - Intro Numerical Analys/Linear (A),FA11,95,41,87.80%,97.60%,8.06,B+ (3.31),C+ (2.39)
"Leok, Melvin",MATH 174 - Numericl Methods/Physcl Modlng (A),FA11,11,6,83.30%,83.30%,10.5,A (4.00),N/A
"Schweinsberg, Jason",MATH 180A - Introduction to Probability (A),FA11,118,57,100.00%,100.00%,8.11,B+ (3.46),B- (2.97)
"Abramson, Ian S",MATH 181C - Math Statistics-Nonparametric (A),FA11,20,16,100.00%,100.00%,6.75,A (4.00),B+ (3.53)
"Sterbenz, Jacob",MATH 190 - Introduction to Topology (B),FA11,10,4,100.00%,100.00%,14,B+ (3.50),N/A
"Weinkove, Benjamin",MATH 20A - Calculus/Science & Engineering (A),FA11,196,115,95.70%,100.00%,5.2,B+ (3.45),B- (2.74)
"Bowers, Adam R.",MATH 20A - Calculus/Science & Engineering (B),FA11,293,168,97.60%,98.20%,5.83,B+ (3.55),B- (2.95)
"Vankerschaver, Joris G",MATH 20A - Calculus/Science & Engineering (D),FA11,211,133,98.50%,88.00%,5.97,B+ (3.47),B- (2.89)
"Shingel, Tatiana",MATH 20B - Calculus/Science & Engineering (A),FA11,159,98,93.80%,79.40%,6.05,B+ (3.38),B- (2.72)
"Zhang, Yuan",MATH 20B - Calculus/Science & Engineering (B),FA11,292,163,93.20%,82.10%,6.63,B (3.18),C+ (2.66)
"Ni, Lei",MATH 20B - Calculus/Science & Engineering (C),FA11,173,86,86.90%,48.80%,6.59,B (3.18),C+ (2.47)
"Minor, Andre J",MATH 20B - Calculus/Science & Engineering (D),FA11,203,124,92.60%,91.80%,6.5,B+ (3.42),B- (2.92)
"Jones, Miles E",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),FA11,254,152,93.40%,92.10%,6.22,B+ (3.59),B- (2.77)
"Oprea, Dragos N.",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),FA11,294,148,89.00%,84.90%,7.13,B (3.13),B- (2.79)
"Hyatt, Matthew Duane",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),FA11,194,102,93.10%,94.10%,5.87,B+ (3.43),B (3.17)
"Kemp, Todd Aahron",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D),FA11,228,121,86.00%,66.10%,7.18,B (3.17),C+ (2.54)
"Oprea, Dragos N.",MATH 20D - Intro/Differential Equations (A),FA11,215,127,88.70%,97.60%,6.91,B+ (3.43),B- (2.82)
"Shingel, Tatiana",MATH 20D - Intro/Differential Equations (B),FA11,213,111,85.60%,76.60%,6.95,B+ (3.31),C+ (2.56)
"Nguyen, Nicholas D",MATH 20D - Intro/Differential Equations (C),FA11,232,109,94.40%,98.10%,5.23,A- (3.79),B+ (3.45)
"Wenzl, Hans G",MATH 20E - Vector Calculus (A),FA11,172,72,94.40%,80.30%,6.44,B+ (3.32),B- (2.71)
"Minor, Andre J",MATH 20E - Vector Calculus (B),FA11,215,115,89.20%,96.40%,6.95,B+ (3.56),B- (2.85)
"Ohsawa, Tomoki",MATH 20F - Linear Algebra (A),FA11,325,164,95.70%,96.30%,5.35,B+ (3.46),B (3.02)
"Harel, Guershon",MATH 20F - Linear Algebra (B),FA11,207,90,86.50%,82.00%,7.12,B+ (3.48),C+ (2.68)
"Eggers, John Dietrich",MATH 31AH - Honors Linear Algebra (A),FA11,33,18,23.50%,70.60%,9.94,B (3.11),B- (2.95)
"Yang, Bo",MATH 3C - Precalculus (B),FA11,114,56,77.80%,61.80%,6.35,B (3.12),C+ (2.46)
"Eustis, Alex K",MATH 3C - Precalculus (C),FA11,133,77,81.60%,57.30%,6.9,B (3.11),C+ (2.39)
"Hohn, Maryann E",MATH 4C - Pre-calculus for Sci & Engn (A),FA11,124,95,91.50%,88.40%,6.08,B+ (3.37),C (2.03)
"Bunch, James R.",MATH 87 - Freshman Seminar (A),FA11,20,18,100.00%,100.00%,0.5,A (4.00),N/A
"Kreutz-Delgado, Kenneth",MATH 87 - Freshman Seminar (B),FA11,15,6,100.00%,83.30%,0.5,A (4.00),N/A
"Cheng, Hsiao-Bing",MATH 102 - Applied Linear Algebra (A),S211,40,8,100.00%,75.00%,11.75,B+ (3.43),C+ (2.42)
"Ceccherini-Silberstein, Tullio",MATH 10B - Calculus (A),S211,48,12,58.30%,41.70%,8.17,B- (2.70),C+ (2.42)
"Gill, Matthew F",MATH 10C - Calculus (A),S211,114,35,85.70%,97.00%,8.44,B (3.15),C+ (2.64)
"Eggers, John Dietrich",MATH 142B - Introduction to Analysis II (A),S211,26,6,83.30%,100.00%,11.17,B+ (3.33),C+ (2.51)
"Haff, Leonard R.",MATH 168A - Topics/Applied Math-Comp Sci (A),S211,30,18,100.00%,100.00%,7.39,B+ (3.56),B+ (3.35)
"Rotar, Vladimir",MATH 193B - Actuarial Mathematics II (A),S211,11,5,100.00%,100.00%,10.9,A (4.00),N/A
"Ceccherini-Silberstein, Tullio",MATH 20B - Calculus/Science & Engineering (A),S211,41,10,90.00%,100.00%,11.1,C+ (2.67),C+ (2.45)
"Shenk, Norman A.",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),S211,90,32,84.40%,87.50%,9.31,B+ (3.47),B- (2.79)
"Eggers, John Dietrich",MATH 20E - Vector Calculus (A),S211,131,50,91.80%,91.80%,9.02,B+ (3.56),B- (2.77)
"Young, Alexander A",MATH 20F - Linear Algebra (A),S211,96,32,78.10%,78.10%,8.06,B+ (3.32),B- (2.71)
"Ebrahimi-Fardooee, Mohammad Ali",MATH 3C - Precalculus (A),S211,22,7,85.70%,85.70%,12.5,B+ (3.50),C- (1.96)
"Harel, Guershon",MATH 109 - Mathematical Reasoning (A),S111,34,15,100.00%,100.00%,6.63,B+ (3.38),B- (2.94)
"Wilson, Benjamin E",MATH 10A - Calculus (A),S111,45,16,93.80%,100.00%,8.75,B+ (3.33),C+ (2.53)
"Hicks, Angela S",MATH 10B - Calculus (A),S111,62,21,71.40%,90.50%,8.5,B (3.05),C+ (2.46)
"Fitzgerald, Carl H.",MATH 110A - Intro/Partial Differ Equations (A),S111,26,9,87.50%,25.00%,9.75,B (3.00),B- (2.90)
"Fitzgerald, Carl H.",MATH 120A - Elements of Complex Analysis (A),S111,40,15,100.00%,46.70%,9.17,B (3.27),B- (2.94)
"Verstraete, Jacques Allan",MATH 142A - Introduction to Analysis I (A),S111,51,21,85.70%,100.00%,7.64,A- (3.71),B- (2.96)
"Rotar, Vladimir",MATH 193A - Actuarial Mathematics I (A),S111,26,11,81.80%,72.70%,9.77,B+ (3.40),B+ (3.38)
"Shenk, Norman A.",MATH 20A - Calculus/Science & Engineering (A),S111,40,15,100.00%,86.70%,9.21,B+ (3.33),B (3.14)
"Rotar, Vladimir",MATH 20B - Calculus/Science & Engineering (A),S111,63,26,96.20%,84.60%,7.42,B+ (3.45),B- (2.88)
"Stout, Amy Marguerite Irwin",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),S111,108,58,94.80%,98.30%,9.33,B+ (3.51),B- (2.78)
"Nguyen, Nicholas D",MATH 20D - Intro/Differential Equations (A),S111,126,69,92.80%,97.10%,7.92,B+ (3.62),B (3.20)
"Schultheis, Daniel J",MATH 20F - Linear Algebra (A),S111,96,30,96.60%,100.00%,7.6,B+ (3.39),B- (2.77)
"Popescu, Cristian D.",MATH 100C - Abstract Algebra III (A),SP11,21,12,100.00%,100.00%,8.83,B+ (3.36),B+ (3.40)
"Keilberg, Marc Daniel",MATH 102 - Applied Linear Algebra (A),SP11,120,61,89.80%,64.40%,7.91,B (3.16),C+ (2.67)
"Volpato, Michael",MATH 103B - Modern Algebra II (A),SP11,24,12,58.30%,58.30%,6,B (3.25),B+ (3.63)
"Wenzl, Hans G",MATH 104B - Number Theory II (A),SP11,7,2,100.00%,100.00%,6.5,B+ (3.50),N/A
