Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Levine, Herbert","PHYS 1C - Waves, Optics & Modern Physics (B)",SP10,352,169,76.00%,82.60%,4.13,B+ (3.46),B- (2.96)
"Anderson, Michael G.","PHYS 1C - Waves, Optics & Modern Physics (C)",SP10,180,78,90.80%,98.70%,4.66,B+ (3.41),B- (2.93)
"Dudko, Olga",PHYS 2A - Physics-Mechanics (A),SP10,297,121,86.00%,91.70%,6.95,B (3.16),B- (2.84)
"Onuchic, Jose N",PHYS 2B - Phys-Electricity and Magnetism (A),SP10,311,171,65.70%,71.20%,6.21,B (3.03),B- (2.87)
"Sinha, Sunil K",PHYS 2B - Phys-Electricity and Magnetism (B),SP10,341,143,77.10%,70.30%,5.77,B (3.26),B- (2.94)
"Butov, Leonid",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),SP10,243,96,82.10%,69.50%,4.31,B+ (3.66),B+ (3.43)
"Groisman, Alexander","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",SP10,190,65,79.70%,81.00%,4.97,B (3.22),B- (2.88)
"HICKS, JAY C","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",SP10,159,72,51.50%,52.90%,6.53,B (3.18),B- (2.87)
"Hwa, Terence T.",PHYS 2D - Phys-Relativity&Quantm Physics (A),SP10,90,46,65.10%,90.90%,6.77,B (3.05),B- (2.91)
"Keating, Brian",PHYS 2DL - Physics Lab-Modern Physics (A),SP10,43,17,82.40%,76.50%,5.91,B+ (3.65),B+ (3.33)
"Surko, Clifford M","PHYS 4B - Phys Majrs-Mech,Fluid,Wav,Heat (A)",SP10,37,19,78.90%,52.60%,5.94,B (3.26),B- (2.86)
"Hirsch, Jorge Eduardo",PHYS 4E - Physics Majors-Quantum Physics (A),SP10,28,12,100.00%,25.00%,6.83,B- (2.75),B- (3.00)
"Burgasser, Adam Jonathan",PHYS 9 - The Solar System (A),SP10,95,48,95.70%,87.00%,3.41,A- (3.72),A- (3.93)
"Anderson, Michael G.",PHYS 10 - Concepts In Physics (A),WI10,181,81,84.80%,87.30%,4.63,B+ (3.33),B (3.05)
"Surko, Clifford M",PHYS 100B - Electromagnetism (A),WI10,43,25,92.00%,80.00%,7.06,B (3.13),B- (2.88)
"Dubin, Daniel Herschel",PHYS 105B - Mathematical&Computational Phy (A),WI10,8,4,100.00%,100.00%,13.5,B (3.25),N/A
"Wu, Congjun",PHYS 110B - Mechanics (A),WI10,34,13,92.30%,92.30%,7.42,B+ (3.69),B (3.22)
"Murphy, Thomas",PHYS 121 - Experimental Techniques (A),WI10,22,10,100.00%,100.00%,6.3,B+ (3.50),B+ (3.44)
"Sham, Lu Jeu",PHYS 130C - Quantum Physics (A),WI10,8,2,100.00%,50.00%,7.5,B+ (3.50),N/A
"Pathria, Raj K.",PHYS 140B - Statistical & Thermal Physics (A),WI10,21,5,100.00%,100.00%,8.9,B+ (3.40),B (3.02)
"Kuti, Julius",PHYS 141 - Comp Phys I:Prob Models & Simu (A),WI10,4,1,100.00%,100.00%,4.5,B (3.00),N/A
"Butov, Leonid",PHYS 152A - Condensed Matter Physics (A),WI10,11,2,100.00%,50.00%,3.5,A (4.00),N/A
"Griest, Kim",PHYS 161 - Black Holes & Milky Way Galaxy (A),WI10,28,13,92.30%,92.30%,9.27,A- (3.75),B- (2.91)
"Dudko, Olga",PHYS 172 - Biophysics of Molecules (A),WI10,8,4,100.00%,75.00%,3.5,B+ (3.67),N/A
"Burgasser, Adam Jonathan",PHYS 1A - Mechanics (A),WI10,259,132,84.00%,93.10%,5.44,B (3.27),B+ (3.47)
"Levine, Herbert",PHYS 1B - Electricity and Magnetism (A),WI10,299,107,85.00%,96.30%,4.33,B+ (3.34),B- (2.97)
"Dynes, Robert C.",PHYS 1B - Electricity and Magnetism (B),WI10,292,111,66.70%,86.50%,4.5,B+ (3.35),B (3.03)
"Groisman, Alexander",PHYS 1B - Electricity and Magnetism (C),WI10,282,105,80.80%,84.60%,4.98,B+ (3.40),B- (2.93)
"Okamura, Melvin Y.","PHYS 1C - Waves, Optics & Modern Physics (A)",WI10,182,60,76.30%,61.00%,4.33,B (3.29),B- (2.81)
"Schuller, Ivan K",PHYS 2A - Physics-Mechanics (A),WI10,245,113,77.70%,51.80%,5.79,B- (2.94),B- (2.90)
"Schuller, Ivan K",PHYS 2A - Physics-Mechanics (B),WI10,254,103,83.50%,49.00%,5.56,B (3.08),B- (2.90)
"Schuller, Ivan K",PHYS 2A - Physics-Mechanics (C),WI10,262,112,84.70%,55.00%,6.12,B (3.18),B- (2.90)
"Hirsch, Jorge Eduardo",PHYS 2B - Phys-Electricity and Magnetism (A),WI10,204,85,58.80%,44.70%,7.4,C+ (2.69),C (2.26)
"Yagil, Avi",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),WI10,129,48,79.20%,83.30%,5.75,B+ (3.34),B- (2.80)
"Fogler, Michael M.","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",WI10,187,64,73.00%,34.90%,5.34,B (3.29),B- (2.82)
"Sharpee, Tatyana","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",WI10,167,69,52.30%,47.00%,6.41,B (3.27),B (3.08)
"Sinha, Sunil K",PHYS 2D - Phys-Relativity&Quantm Physics (A),WI10,124,44,84.10%,88.60%,4.77,B+ (3.40),B+ (3.33)
"Keating, Brian",PHYS 4A - Physics/Physics Majrs-Mechancs (A),WI10,41,20,89.50%,60.00%,6.1,B+ (3.45),B (3.17)
"Jenkins, Elizabeth","PHYS 4D - Phys Majrs-EM Wav,Opt,Spec Rel (A)",WI10,30,9,100.00%,55.60%,4.28,B+ (3.44),B (3.17)
"Tytler, David Robert",PHYS 7 - Introductory Astronomy (A),WI10,62,25,60.00%,52.00%,4.1,B+ (3.31),B (3.09)
"Dubin, Daniel Herschel",PHYS 87 - Freshman Seminar (A),WI10,17,9,100.00%,100.00%,0.5,N/A,N/A
"Surko, Clifford M",PHYS 100A - Electromagnetism (A),FA09,51,39,91.90%,73.00%,6.14,B (3.11),C+ (2.58)
"Dubin, Daniel Herschel",PHYS 105A - Mathematical&Computational Phy (A),FA09,33,19,73.70%,94.70%,11.03,B (3.22),B- (2.81)
"Anderson, Michael G.",PHYS 11 - Survey of Physics (A),FA09,131,64,77.80%,90.50%,3.39,B (3.20),B (3.20)
"Hicks, J. Charles",PHYS 110A - Mechanics (A),FA09,45,30,86.70%,100.00%,10.17,B- (2.92),C+ (2.57)
"Driscoll, Charles F.",PHYS 120B - Physical Measurements (A),FA09,27,11,100.00%,90.90%,11.77,B+ (3.55),B+ (3.58)
"Broida, Joel Gary",PHYS 130B - Quantum Physics (A),FA09,41,30,69.00%,67.90%,15.88,B (3.21),C+ (2.55)
"Jenkins, Elizabeth",PHYS 140A - Statistical & Thermal Physics (A),FA09,48,30,75.00%,39.30%,4.02,B (3.25),B+ (3.30)
"Wolfe, Arthur Michael",PHYS 160 - Stellar Astrophysics (A),FA09,19,13,100.00%,92.30%,5.42,B+ (3.38),B+ (3.31)
"Smith, Douglas E",PHYS 1A - Mechanics (A),FA09,300,121,45.40%,4.20%,3.98,B (3.13),B- (2.94)
"Smith, Douglas E",PHYS 1A - Mechanics (B),FA09,299,125,45.60%,8.00%,4.66,B (3.20),B- (2.94)
"Smith, Douglas E",PHYS 1A - Mechanics (C),FA09,287,108,44.80%,11.30%,4.13,B (3.28),B- (2.94)
"Keating, Brian",PHYS 1B - Electricity and Magnetism (A),FA09,187,135,62.20%,42.20%,4.84,B (3.15),B- (2.84)
"Okamura, Melvin Y.","PHYS 1C - Waves, Optics & Modern Physics (A)",FA09,243,89,65.50%,43.50%,3.57,B+ (3.36),B- (2.87)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (A),FA09,135,62,82.30%,93.40%,6.92,B (3.08),C+ (2.41)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (B),FA09,139,67,86.60%,98.50%,6.44,B (3.11),C+ (2.41)
"Sinha, Sunil K",PHYS 2B - Phys-Electricity and Magnetism (A),FA09,263,123,85.40%,74.00%,5.23,B (3.27),B- (2.82)
"Yagil, Avi",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),FA09,146,55,72.70%,96.40%,4.79,B+ (3.34),B- (2.71)
"Fogler, Michael M.","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",FA09,231,17,81.30%,75.00%,5.44,B (3.00),B- (2.86)
"Fogler, Michael M.","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (B)",FA09,186,57,70.20%,64.30%,4.25,B (3.16),B- (2.86)
"Butov, Leonid","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",FA09,262,80,70.50%,64.10%,4.8,B+ (3.59),B+ (3.35)
"Hirsch, Jorge Eduardo",PHYS 2D - Phys-Relativity&Quantm Physics (A),FA09,64,33,72.70%,69.70%,6.38,B- (2.78),C+ (2.70)
"Groisman, Alexander",PHYS 4C - Phys Majrs-Elect & Magnetism (A),FA09,30,20,100.00%,94.70%,4.9,B (3.20),B (3.22)
"Coil, Alison",PHYS 5 - The Universe (A),FA09,68,40,90.00%,95.00%,4.1,B+ (3.46),B- (2.98)
"Fuller, George Michael",PHYS 87 - Freshman Seminar (A),FA09,19,15,100.00%,100.00%,0.5,A (4.00),N/A
"Wong, David Y.",PHYS 12 - Energy and the Environment (A),SU09,11,3,100.00%,100.00%,4.5,A (4.00),N/A
"Tucker, Laura Jane",PHYS 1A - Mechanics (A),SU09,65,28,82.10%,82.10%,7.07,B+ (3.33),N/A
"Wong, David Y.",PHYS 1A - Mechanics (A),SU09,60,21,85.00%,100.00%,6.6,B+ (3.52),N/A
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (A),SU09,23,9,88.90%,100.00%,3.83,B+ (3.67),N/A
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (A),SU09,23,8,85.70%,85.70%,3.36,A (4.00),N/A
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (B),SU09,13,4,75.00%,100.00%,6,B+ (3.33),N/A
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (B),SU09,16,6,100.00%,100.00%,4.83,A (4.00),N/A
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (C),SU09,19,5,80.00%,100.00%,4,A (4.00),N/A
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (C),SU09,19,7,85.70%,100.00%,2.21,B+ (3.57),N/A
"Anderson, Michael Wesley",PHYS 1B - Electricity and Magnetism (A),SU09,74,36,80.60%,91.70%,6.06,B+ (3.40),N/A
"Meyertholen, Andrew D.",PHYS 1B - Electricity and Magnetism (A),SU09,59,29,86.20%,100.00%,8.5,B+ (3.52),N/A
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (A),SU09,21,7,57.10%,100.00%,7.93,B+ (3.43),N/A
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (A),SU09,22,8,87.50%,87.50%,4.75,A- (3.75),N/A
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (B),SU09,20,9,44.40%,77.80%,4.72,B+ (3.33),N/A
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (B),SU09,20,4,25.00%,75.00%,4,A (4.00),N/A
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (C),SU09,20,8,75.00%,100.00%,7.25,B+ (3.63),N/A
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (C),SU09,23,14,53.80%,30.80%,5.5,B+ (3.46),N/A
"Alvarez-Cabanillas, Miguel","PHYS 1C - Waves, Optics & Modern Physics (A)",SU09,91,42,81.00%,41.50%,6.79,B+ (3.51),N/A
"Chiu, Jui-Yu","PHYS 1C - Waves, Optics & Modern Physics (A)",SU09,71,21,85.70%,57.10%,7.83,B+ (3.42),N/A
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (A)",SU09,25,7,100.00%,100.00%,6.5,A- (3.71),N/A
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (A)",SU09,27,10,90.00%,90.00%,5.5,A (4.00),N/A
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (B)",SU09,21,7,85.70%,71.40%,4.83,A- (3.86),N/A
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (B)",SU09,21,5,100.00%,100.00%,6.5,A (4.00),N/A
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (C)",SU09,18,4,100.00%,100.00%,3.5,A (4.00),N/A
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (C)",SU09,21,7,85.70%,100.00%,3.36,A- (3.86),N/A
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (D)",SU09,16,7,100.00%,100.00%,3.64,B+ (3.57),N/A
"Kelley, Randall Scott",PHYS 2A - Physics-Mechanics (A),SU09,44,17,88.20%,88.20%,9.21,B+ (3.35),N/A
"Lever, Edward Lawrence",PHYS 2B - Phys-Electricity and Magnetism (A),SU09,95,57,94.70%,96.40%,5.83,B+ (3.65),N/A
"Zhang, Lingfeng Matthew",PHYS 2B - Phys-Electricity and Magnetism (A),SU09,66,16,68.80%,50.00%,9.63,B- (2.94),N/A
"Paddock, Mark",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),SU09,52,13,69.20%,92.30%,5.42,B+ (3.58),N/A
"Hicks, J. Charles","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",SU09,36,10,88.90%,62.50%,12.5,B (3.11),N/A
"Hicks, J. Charles","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",SU09,51,19,78.90%,94.70%,8.18,B (3.26),N/A
"Paddock, Mark","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",SU09,64,23,69.60%,78.30%,4.33,B+ (3.35),N/A
"Pathria, Raj K.",PHYS 2D - Phys-Relativity&Quantm Physics (A),SU09,73,27,70.40%,55.60%,9.69,B (3.04),N/A
"Shpyrko, Oleg",PHYS 100C - Electromagnetism (A),SP09,28,16,100.00%,100.00%,6.1,B (3.27),B+ (3.41)
"Murphy, Thomas",PHYS 12 - Energy and the Environment (A),SP09,79,42,75.60%,90.20%,2.7,B+ (3.32),B (3.30)
"Driscoll, Charles F.",PHYS 120A - Physical Measurements (A),SP09,42,33,81.80%,93.90%,10.8,B+ (3.59),B+ (3.31)
"Sham, Lu Jeu",PHYS 130A - Quantum Physics (A),SP09,53,35,76.50%,23.50%,8.26,B- (2.85),C+ (2.52)
"Intriligator, Kenneth Arthur",PHYS 137 - String Theory (A),SP09,18,14,69.20%,100.00%,7.07,B+ (3.50),N/A
"Driscoll, Charles F.",PHYS 151 - Elementary Plasma Physics (A),SP09,16,8,100.00%,100.00%,6.25,B- (2.83),N/A
"Keating, Brian",PHYS 162 - Galaxies and Cosmology (A),SP09,15,10,90.00%,100.00%,4.9,B- (2.90),N/A
"Paar, Hans Peter",PHYS 192 - Senior Seminar in Physics (A),SP09,10,7,100.00%,100.00%,0.5,A (4.00),N/A
"Yagil, Avi",PHYS 1A - Mechanics (A),SP09,229,42,72.50%,79.50%,5.52,B+ (3.39),C+ (2.46)
"Anderson, Michael G.",PHYS 1B - Electricity and Magnetism (A),SP09,340,173,77.30%,87.80%,4.63,B+ (3.37),B- (2.85)
"Smith, Douglas E","PHYS 1C - Waves, Optics & Modern Physics (A)",SP09,161,88,62.40%,44.00%,3.31,B+ (3.63),B- (2.78)
"Smith, Douglas E","PHYS 1C - Waves, Optics & Modern Physics (B)",SP09,343,210,60.30%,48.80%,3.54,B+ (3.55),B- (2.78)
"Smith, Douglas E","PHYS 1C - Waves, Optics & Modern Physics (C)",SP09,360,194,61.30%,49.70%,2.9,B+ (3.59),B- (2.78)
"Dudko, Olga",PHYS 2A - Physics-Mechanics (A),SP09,223,111,84.70%,87.40%,5.45,B (3.18),B- (2.75)
"Grinstein, Benjamin",PHYS 2B - Phys-Electricity and Magnetism (A),SP09,205,113,72.10%,61.30%,6.23,B (3.07),C (2.17)
"Griest, Kim",PHYS 2B - Phys-Electricity and Magnetism (B),SP09,339,224,80.50%,91.30%,5.1,B (3.24),B- (2.70)
"Yagil, Avi",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),SP09,265,93,54.90%,78.00%,4.91,B (3.18),B- (2.85)
"Okamura, Melvin Y.","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",SP09,237,53,84.30%,58.80%,4.54,B+ (3.44),C+ (2.68)
"Shpyrko, Oleg","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",SP09,174,42,73.80%,100.00%,4.26,B+ (3.65),B+ (3.35)
"Sinha, Sunil K",PHYS 2D - Phys-Relativity&Quantm Physics (A),SP09,138,62,60.00%,85.00%,5.58,B+ (3.40),B- (2.82)
"Butov, Leonid",PHYS 2DL - Physics Lab-Modern Physics (A),SP09,43,9,100.00%,100.00%,5.17,A- (3.75),B (3.21)
"Fogler, Michael M.","PHYS 4B - Phys Majrs-Mech,Fluid,Wav,Heat (A)",SP09,37,15,86.70%,80.00%,4.5,B+ (3.53),B- (2.81)
"Hirsch, Jorge Eduardo",PHYS 4E - Physics Majors-Quantum Physics (A),SP09,20,15,73.30%,73.30%,5.43,B (3.07),C+ (2.44)
"Coil, Alison",PHYS 5 - The Universe (A),SP09,75,49,91.70%,95.80%,4.58,B+ (3.36),B (3.05)
"Anderson, Michael G.",PHYS 10 - Concepts In Physics (A),WI09,129,70,92.90%,92.90%,2.64,B+ (3.47),B (3.24)
"Surko, Clifford M",PHYS 100B - Electromagnetism (A),WI09,38,26,100.00%,96.00%,6.19,B+ (3.48),B- (2.90)
"Padoan, Paolo",PHYS 105B - Mathematical&Computational Phy (A),WI09,15,4,75.00%,100.00%,11,B (3.25),N/A
"Branson, James G",PHYS 110B - Mechanics (A),WI09,34,23,90.90%,85.00%,6.59,B (3.15),B (3.04)
"Murphy, Thomas",PHYS 121 - Experimental Techniques (A),WI09,15,11,100.00%,100.00%,5.41,B+ (3.60),N/A
"Sham, Lu Jeu",PHYS 130C - Quantum Physics (A),WI09,12,10,90.00%,80.00%,7.3,B (3.22),N/A
"Arovas, Daniel P",PHYS 140B - Statistical & Thermal Physics (A),WI09,19,14,92.90%,92.90%,7.64,B (3.29),B+ (3.38)
"Butov, Leonid",PHYS 152A - Condensed Matter Physics (A),WI09,18,17,94.10%,88.20%,5.91,A- (3.71),N/A
"Wolfe, Arthur Michael",PHYS 161 - Black Holes & Milky Way Galaxy (A),WI09,26,15,93.30%,66.70%,4.9,B+ (3.50),B- (2.95)
"Diamond, Patrick H",PHYS 192 - Senior Seminar in Physics (A),WI09,7,6,100.00%,100.00%,0.5,N/A,N/A
"Wuerthwein, Frank",PHYS 1A - Mechanics (A),WI09,254,140,71.60%,77.50%,5.32,B (3.17),B- (2.87)
"Bassov, Dmitri N.",PHYS 1B - Electricity and Magnetism (A),WI09,346,80,61.10%,46.10%,5.24,B (3.28),B (3.29)
"Bassov, Dmitri N.",PHYS 1B - Electricity and Magnetism (B),WI09,316,58,54.50%,25.90%,4.82,B+ (3.36),B (3.29)
"Levine, Herbert",PHYS 1B - Electricity and Magnetism (C),WI09,190,96,83.00%,94.70%,5.17,B+ (3.40),B- (2.97)
"Okamura, Melvin Y.","PHYS 1C - Waves, Optics & Modern Physics (A)",WI09,174,60,73.70%,66.10%,4.4,B+ (3.39),B- (2.76)
"Schuller, Ivan K",PHYS 2A - Physics-Mechanics (A),WI09,205,86,92.90%,75.30%,4.43,B (3.20),B- (2.86)
"Schuller, Ivan K",PHYS 2A - Physics-Mechanics (B),WI09,216,89,80.90%,78.70%,5.23,B- (2.91),B- (2.86)
"Schuller, Ivan K",PHYS 2A - Physics-Mechanics (C),WI09,226,90,79.50%,71.30%,4.68,B (3.15),B- (2.86)
"Grinstein, Benjamin",PHYS 2B - Phys-Electricity and Magnetism (A),WI09,175,121,86.30%,86.40%,6.82,B (3.08),C (2.29)
"Sinha, Sunil K",PHYS 2B - Phys-Electricity and Magnetism (B),WI09,182,97,80.40%,82.60%,4.88,B+ (3.62),B (3.19)
"Yagil, Avi",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),WI09,169,59,75.90%,92.60%,4.47,B+ (3.39),B- (2.96)
"Groisman, Alexander","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",WI09,155,46,84.10%,81.80%,5.02,B+ (3.35),B (3.01)
"Shpyrko, Oleg","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",WI09,196,118,75.70%,97.30%,4.84,B+ (3.58),B+ (3.50)
"Hirsch, Jorge Eduardo",PHYS 2D - Phys-Relativity&Quantm Physics (A),WI09,49,22,72.70%,68.20%,6.05,B (3.00),C+ (2.55)
"Sharma, Vivek A.",PHYS 4A - Physics/Physics Majrs-Mechancs (A),WI09,31,19,100.00%,100.00%,3.97,B+ (3.42),B+ (3.36)
"Jenkins, Elizabeth","PHYS 4D - Phys Majrs-EM Wav,Opt,Spec Rel (A)",WI09,21,14,100.00%,71.40%,4.5,B+ (3.31),B (3.16)
"Tytler, David Robert",PHYS 7 - Introductory Astronomy (A),WI09,68,33,63.60%,69.70%,3.23,B+ (3.32),B- (2.81)
"Tytler, David Robert",PHYS 8 - Physics of Everyday Life (A),WI09,67,26,72.00%,76.00%,2.74,B (3.29),B+ (3.32)
"Fuller, George Michael",PHYS 87 - Freshman Seminar (A),WI09,13,14,92.30%,100.00%,0.5,N/A,N/A
"Surko, Clifford M",PHYS 100A - Electromagnetism (A),FA08,52,43,97.70%,90.70%,6.26,B (3.22),C+ (2.57)
"Padoan, Paolo",PHYS 105A - Mathematical&Computational Phy (A),FA08,45,22,81.80%,95.50%,8.32,B (3.18),B (3.14)
"Hicks, J. Charles",PHYS 11 - Survey of Physics (A),FA08,134,45,42.20%,40.00%,3.21,B+ (3.38),B (3.06)
"Intriligator, Kenneth Arthur",PHYS 110A - Mechanics (A),FA08,53,29,96.60%,93.10%,6.78,B (3.14),B- (2.77)
"Driscoll, Charles F.",PHYS 120B - Physical Measurements (A),FA08,28,11,100.00%,100.00%,8.32,A- (3.73),B+ (3.48)
"Branson, James G",PHYS 130B - Quantum Physics (A),FA08,32,25,84.00%,88.00%,8.25,B (3.26),B (3.05)
"Arovas, Daniel P",PHYS 140A - Statistical & Thermal Physics (A),FA08,37,25,91.30%,81.00%,8.18,B- (2.96),B (3.14)
"Wolfe, Arthur Michael",PHYS 160 - Stellar Astrophysics (A),FA08,20,15,80.00%,60.00%,4.1,B+ (3.47),B (3.16)
"Onuchic, Jose N",PHYS 1A - Mechanics (A),FA08,286,52,84.30%,82.40%,5.13,B (3.12),B- (2.91)
"Onuchic, Jose N",PHYS 1A - Mechanics (B),FA08,321,175,81.40%,89.80%,4.65,B+ (3.36),B- (2.91)
"Onuchic, Jose N",PHYS 1A - Mechanics (C),FA08,321,181,80.00%,86.90%,5.39,B (3.27),B- (2.91)
"Keating, Brian",PHYS 1B - Electricity and Magnetism (A),FA08,187,56,81.50%,74.50%,4.97,B+ (3.35),B- (2.78)
"Levine, Herbert","PHYS 1C - Waves, Optics & Modern Physics (A)",FA08,244,71,80.60%,54.50%,3.8,B+ (3.53),B- (2.96)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (A),FA08,164,82,80.20%,87.80%,6.35,B (3.26),B- (2.73)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (B),FA08,158,88,79.30%,91.80%,5.85,B (3.28),B- (2.73)
"Grinstein, Benjamin",PHYS 2B - Phys-Electricity and Magnetism (A),FA08,222,110,70.00%,67.30%,7.5,B (3.01),C (2.03)
"Yagil, Avi",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),FA08,159,42,73.80%,90.50%,4.93,B+ (3.50),B- (2.88)
"Fogler, Michael M.","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",FA08,191,63,82.50%,79.00%,5.21,B+ (3.48),B- (2.81)
"Wuerthwein, Frank","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (B)",FA08,243,85,91.50%,89.00%,5.44,B+ (3.51),B (3.18)
"Goodkind, John M.","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",FA08,219,146,55.40%,36.70%,4.5,B (3.24),B (3.00)
"Hirsch, Jorge Eduardo",PHYS 2D - Phys-Relativity&Quantm Physics (A),FA08,60,27,55.60%,74.10%,6.2,B- (2.96),C+ (2.58)
"Groisman, Alexander",PHYS 4C - Phys Majrs-Elect & Magnetism (A),FA08,28,12,91.70%,66.70%,4.67,B+ (3.33),B (3.01)
"Shu, Frank H.",PHYS 5 - The Universe (A),FA08,35,23,65.20%,69.60%,2.33,B (3.20),B- (2.82)
"Griest, Kim",PHYS 9 - The Solar System (A),FA08,166,114,91.00%,98.20%,3.24,B+ (3.40),B- (2.90)
"Robertson, Rae Marie",PHYS 1A - Mechanics (A),SU08,76,59,93.10%,93.00%,7.21,B+ (3.65),N/A
"Wong, David Y.",PHYS 1A - Mechanics (A),SU08,62,36,82.90%,85.70%,5.99,B+ (3.35),N/A
"Dinh, Vincent",PHYS 1B - Electricity and Magnetism (A),SU08,51,42,68.40%,52.50%,3.9,A- (3.86),N/A
"Wylie, Christopher Scott",PHYS 1B - Electricity and Magnetism (A),SU08,57,45,86.40%,100.00%,6.37,B+ (3.36),N/A
"Alvarez-Cabanillas, Miguel","PHYS 1C - Waves, Optics & Modern Physics (A)",SU08,56,18,94.40%,72.20%,7.17,B+ (3.50),N/A
"Sten, Lin","PHYS 1C - Waves, Optics & Modern Physics (A)",SU08,37,36,57.10%,41.20%,7.59,B+ (3.31),N/A
"Kelley, Randall Scott",PHYS 2A - Physics-Mechanics (A),SU08,49,36,91.70%,100.00%,11.61,B (3.03),N/A
"Lever, Edward Lawrence",PHYS 2B - Phys-Electricity and Magnetism (A),SU08,71,17,100.00%,100.00%,7.79,B+ (3.38),N/A
"Lever, Edward Lawrence",PHYS 2B - Phys-Electricity and Magnetism (A),SU08,80,42,81.00%,97.60%,6.4,B+ (3.60),N/A
"Riley, Pete",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),SU08,36,26,73.10%,96.20%,5.12,B+ (3.52),N/A
"Hicks, J. Charles","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",SU08,45,18,77.80%,77.80%,7.94,B (3.29),N/A
"Hicks, J. Charles","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",SU08,41,25,80.00%,84.00%,7.54,B- (2.92),N/A
"Zhang, Lingfeng Matthew",PHYS 2D - Phys-Relativity&Quantm Physics (A),SU08,93,61,55.90%,62.10%,7.8,B (3.04),N/A
"Kishimoto, Chad T.",PHYS 7 - Introductory Astronomy (A),SU08,10,10,80.00%,70.00%,3.5,B (3.25),N/A
"Murphy, Thomas",PHYS 10 - Concepts In Physics (A),SP08,153,66,90.80%,93.80%,3.15,B+ (3.43),B (3.13)
"Sinha, Sunil K",PHYS 100C - Electromagnetism (A),SP08,31,16,46.70%,62.50%,7.13,B- (2.93),B (3.16)
"Griest, Kim",PHYS 12 - Energy and the Environment (A),SP08,106,61,71.70%,91.70%,3.16,B+ (3.45),B (3.01)
"Driscoll, Charles F.",PHYS 120A - Physical Measurements (A),SP08,50,36,97.10%,97.10%,8.85,B+ (3.61),B+ (3.44)
