Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Ord, Richard",CSE 21 - Math/Algorithm&Systems Analys (A),SP13,239,86,90.10%,93.80%,4.03,A- (3.83),B+ (3.36)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),SP13,158,55,74.50%,60.00%,3.94,B+ (3.50),B (3.17)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (B),SP13,188,59,89.70%,74.10%,3.26,B+ (3.67),B (3.17)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),SP13,194,40,89.70%,94.90%,11.97,B+ (3.43),C+ (2.70)
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),SP13,74,26,88.00%,88.00%,6.1,B+ (3.32),B- (2.74)
"Altintas De Callaf, Ilkay",CSE 7 - Intro Programming MATLAB (A),SP13,148,57,78.90%,68.40%,5.44,B (3.25),B (3.02)
"Gillespie, Gary N",CSE 86 - C++ for Java Programmers (A),SP13,44,14,92.90%,92.90%,6.64,N/A,N/A
"Papakonstantinou, Yannis",CSE 87 - Freshman Seminar (A),SP13,15,7,85.70%,100.00%,1.07,N/A,N/A
"Cottrell, Garrison W",CSE 87 - Freshman Seminar (B),SP13,9,3,100.00%,100.00%,0.5,A (4.00),N/A
"Howden, William E.",CSE 87 - Freshman Seminar (C),SP13,14,1,100.00%,100.00%,0.5,N/A,N/A
"Alvarado, Christine J.",CSE 8B - Intro/Computer Science: Java B (A),SP13,142,104,97.10%,98.10%,8.24,B+ (3.62),B- (2.84)
"Alvarado, Christine J.",CSE 8B - Intro/Computer Science: Java B (B),SP13,185,109,95.40%,98.10%,7.6,B+ (3.47),B- (2.84)
"Kube, Paul Richard",CSE 100 - Advanced Data Structures (A),WI13,219,78,90.70%,85.30%,10.12,B (3.18),B- (2.97)
"Kahng, Andrew Byun",CSE 101 - Design & Analysis of Algorithm (C),WI13,154,56,79.60%,83.30%,9.77,B (3.16),B- (2.87)
"Lee, Cynthia Bailey",CSE 105 - Intro/Theory of Computation (B),WI13,167,84,83.30%,91.70%,6.8,B (3.14),B- (2.71)
"Bellare, Mihir",CSE 107 - Intro to Modern Cryptography (B),WI13,34,16,75.00%,56.30%,8.63,C (2.00),C+ (2.66)
"Ord, Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),WI13,153,71,90.00%,94.30%,13.49,B+ (3.51),B+ (3.39)
"Griswold, William G.",CSE 110 - Software Engineering (B),WI13,189,70,77.30%,50.00%,10.22,B+ (3.43),B (3.18)
"Kube, Paul Richard",CSE 12 - Basic Data Struct & OO Design (A),WI13,192,70,94.20%,76.80%,7.96,B+ (3.57),B (3.25)
"Pasquale, Joseph",CSE 120 - Princ/Computer Operating Systm (A),WI13,89,53,96.20%,98.10%,9.93,B+ (3.34),B- (2.95)
"Pasquale, Joseph",CSE 120 - Princ/Computer Operating Systm (B),WI13,51,27,92.60%,100.00%,8.94,B (3.20),B- (2.95)
"Lerner, Sorin",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),WI13,118,49,93.60%,95.70%,9.46,B+ (3.35),B+ (3.32)
"Ord, Richard",CSE 131 - Compiler Construction (B),WI13,105,46,84.80%,89.10%,17.52,B- (2.79),C+ (2.36)
"Vianu, Victor Dan",CSE 132A - Database System Principles (A),WI13,102,39,81.60%,78.90%,5.67,B (3.03),B (3.04)
"Deutsch, Alin Bernard",CSE 132B - Database System Applications (A),WI13,38,20,72.20%,77.80%,10.83,B+ (3.61),B+ (3.34)
"Orailoglu, Alex",CSE 140 - Component&Desgn Tech/Digtl Sys (A),WI13,28,8,75.00%,75.00%,9.25,B (3.00),B- (2.72)
"Orailoglu, Alex",CSE 140L - Digital Systems Laboratory (A),WI13,25,9,66.70%,66.70%,7.25,B (3.00),B- (2.76)
"Tullsen, Dean Michael",CSE 141 - Intro/Computer Architecture (A),WI13,50,24,91.30%,87.00%,7.46,B (3.09),B- (2.97)
"Mars, Jason",CSE 141 - Intro/Computer Architecture (B),WI13,91,39,89.50%,92.10%,6.06,B (3.30),B- (2.78)
"Tullsen, Dean Michael",CSE 141L - Project/Computer Architecture (A),WI13,30,14,100.00%,92.30%,13.12,A- (3.92),A- (3.75)
"Mars, Jason",CSE 141L - Project/Computer Architecture (B),WI13,77,30,72.40%,89.70%,12.35,B+ (3.54),B+ (3.46)
"Gupta, Rajesh K.",CSE 143 - Microelectronic System Design (A),WI13,4,2,100.00%,100.00%,4.5,B+ (3.50),N/A
"Saul, Lawrence",CSE 150 - Int Artif Intell:Search&Reason (A),WI13,101,75,87.80%,89.20%,7.42,B (3.09),B (3.01)
"Kriegman, David J",CSE 152 - Intro to Computer Vision (A),WI13,29,12,83.30%,66.70%,10,B- (2.83),B (3.01)
"Kube, Paul Richard",CSE 15L - Software Tools&Techniques Lab (A),WI13,178,62,83.30%,80.00%,3.33,A- (3.86),A- (3.71)
"Baden, Scott B.",CSE 160 - Intro to Parallel Computing (A),WI13,58,36,94.40%,80.60%,8.94,B+ (3.54),B- (2.96)
"Pevzner, Pavel Arkadjevich",CSE 181 - Molecular Sequence Analysis (A),WI13,11,5,80.00%,100.00%,13.7,B+ (3.60),N/A
"Schulze, Jurgen P.",CSE 190 - Topics/Computer Sci & Engineer (B),WI13,23,16,93.80%,100.00%,9.25,A- (3.87),A- (3.87)
"Hoover, Gregory William",CSE 190 - Topics/Computer Sci & Engineer (C),WI13,37,29,100.00%,96.60%,13.05,B+ (3.55),B+ (3.57)
"Cottrell, Garrison W",CSE 190 - Topics/Computer Sci & Engineer (E),WI13,15,7,100.00%,100.00%,8.17,B+ (3.57),N/A
"Halicioglu, Daniel T",CSE 191 - Semnr/Computer Sci & Engineer (A),WI13,27,10,100.00%,100.00%,0.5,N/A,A- (3.86)
"Lovett, Shachar",CSE 20 - Intro/Discrete Mathematics (B),WI13,141,63,93.20%,86.40%,4.64,B+ (3.68),B (3.07)
"Lee, Cynthia Bailey",CSE 20 - Intro/Discrete Mathematics (C),WI13,143,74,93.10%,93.10%,4.89,B+ (3.59),B (3.09)
"Graham, Ronald L",CSE 21 - Math/Algorithm&Systems Analys (A),WI13,117,42,92.50%,95.00%,5.37,B+ (3.33),B+ (3.44)
"Graham, Ronald L",CSE 21 - Math/Algorithm&Systems Analys (B),WI13,110,44,93.20%,95.50%,5.85,B+ (3.33),B+ (3.44)
"Simon, Elizabeth A",CSE 3 - Fluency/Information Technology (A),WI13,199,107,86.80%,91.50%,3.72,A- (3.73),B+ (3.51)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),WI13,179,62,95.00%,98.30%,12.47,B (3.29),B- (2.92)
"Lee, Cynthia Bailey",CSE 7 - Intro Programming MATLAB (A),WI13,138,61,86.90%,96.70%,5.61,A- (3.77),B+ (3.38)
"Gillespie, Gary N",CSE 80 - UNIX Lab (A),WI13,63,18,88.90%,83.30%,4.39,N/A,N/A
"Papakonstantinou, Yannis",CSE 87 - Freshman Seminar (B),WI13,16,6,83.30%,83.30%,1.17,A (4.00),N/A
"Cottrell, Garrison W",CSE 87 - Freshman Seminar (C),WI13,14,8,85.70%,85.70%,0.5,A (4.00),N/A
"Marx, Susan S",CSE 8A - Intro/Computer Science: Java A (A),WI13,161,109,86.80%,58.50%,6.62,B+ (3.33),B (3.10)
"Gillespie, Gary N",CSE 8A - Intro/Computer Science: Java A (B),WI13,165,120,92.30%,73.50%,5.47,B+ (3.41),B- (2.91)
"Jhala, Ranjit",CSE 8AL - Intro/Computer Science:JavaLab (A),WI13,56,33,78.80%,78.80%,3.34,B+ (3.33),B- (2.96)
"Graham, Ronald L",CSE 8AL - Intro/Computer Science:JavaLab (B),WI13,54,37,91.90%,89.20%,4.22,B+ (3.49),B- (3.00)
"Gupta, Rajesh K.",CSE 8AL - Intro/Computer Science:JavaLab (C),WI13,55,27,76.00%,72.00%,3.8,B+ (3.41),B- (2.78)
"Elkan, Charles Peter",CSE 8AL - Intro/Computer Science:JavaLab (D),WI13,53,32,93.80%,90.60%,3.15,B+ (3.57),B (3.25)
"Gillespie, Gary N",CSE 8AL - Intro/Computer Science:JavaLab (E),WI13,52,29,96.40%,85.70%,4.35,B+ (3.40),B- (2.94)
"Gillespie, Gary N",CSE 8AL - Intro/Computer Science:JavaLab (F),WI13,56,35,88.20%,73.50%,4.81,B+ (3.63),B- (2.94)
"Marx, Susan S",CSE 8B - Intro/Computer Science: Java B (A),WI13,197,91,91.00%,39.30%,8.77,B- (2.99),B- (2.73)
"Marx, Susan S",CSE 8B - Intro/Computer Science: Java B (B),WI13,130,58,91.20%,49.10%,7.76,B- (2.94),B- (2.73)
"Gillespie, Gary N",CSE 90 - Undergraduate Seminar (B),WI13,38,19,94.70%,100.00%,0.5,A (4.00),N/A
"Webb, Kevin C",CSE 91 - Perspectives in CSE (A),WI13,206,93,77.40%,95.70%,1.27,A (4.00),N/A
"Kube, Paul Richard",CSE 100 - Advanced Data Structures (A),FA12,236,96,90.10%,86.40%,10.33,B+ (3.38),B (3.13)
"Dasgupta, Sanjoy",CSE 101 - Design & Analysis of Algorithm (A),FA12,184,83,92.30%,100.00%,9.02,B (3.00),B- (2.81)
"Freund, Yoav",CSE 103 - Practical Intro/Prob & Stats (A),FA12,143,52,63.30%,44.90%,7.25,B+ (3.48),B+ (3.48)
"Shacham, Hovav",CSE 105 - Intro/Theory of Computation (B),FA12,150,53,67.30%,75.00%,8.69,B- (2.90),C+ (2.66)
"Ord, Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),FA12,190,120,96.40%,93.70%,9.57,A- (3.82),B+ (3.64)
"Gillespie, Gary N",CSE 110 - Software Engineering (A),FA12,40,12,100.00%,90.00%,12.1,B+ (3.60),B (3.08)
"Krueger, Ingolf",CSE 112 - Advanced Software Engineering (A),FA12,52,16,100.00%,100.00%,8.79,B+ (3.64),B+ (3.54)
"Weibel, Nadir",CSE 118 - Ubiquitous Computing (A),FA12,25,9,87.50%,87.50%,7.25,A- (3.88),B+ (3.56)
"Kube, Paul Richard",CSE 12 - Basic Data Struct & OO Design (A),FA12,198,83,94.50%,84.90%,9.38,B+ (3.46),B- (2.92)
"Pasquale, Joseph",CSE 120 - Princ/Computer Operating Systm (B),FA12,142,61,100.00%,98.30%,9.4,B (3.22),B- (2.89)
"Polyzos, George C",CSE 123 - Computer Networks (A),FA12,102,36,80.60%,41.90%,6.69,B- (2.90),B- (2.98)
"Savage, Stefan Roberts",CSE 127 - Intro to Computer Security (A),FA12,120,45,90.20%,87.80%,4.05,B (3.26),B- (2.82)
"Jhala, Ranjit",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),FA12,85,38,97.10%,100.00%,10.85,B (3.09),B (3.06)
"Vianu, Victor Dan",CSE 132A - Database System Principles (A),FA12,49,25,72.70%,45.50%,5.77,B (3.14),B- (2.82)
"Papakonstantinou, Yannis",CSE 135 - Server-side Web Applications (A),FA12,54,25,69.60%,60.90%,7.2,B+ (3.42),B (3.01)
"Cheng, Chung Kuan",CSE 140 - Component&Desgn Tech/Digtl Sys (A),FA12,217,77,92.10%,81.60%,5.91,B+ (3.37),B (3.26)
"Kim, Choon",CSE 140L - Digital Systems Laboratory (A),FA12,167,54,92.20%,88.20%,6.54,A- (3.80),B+ (3.43)
"Taylor, Michael",CSE 141 - Intro/Computer Architecture (A),FA12,56,20,68.40%,73.70%,13.61,B+ (3.37),B (3.18)
"Taylor, Michael",CSE 141L - Project/Computer Architecture (A),FA12,55,21,72.20%,77.80%,15.83,A- (3.76),B+ (3.58)
"Lin, Albert Yu Min",CSE 145 - Embedded System Design Project (A),FA12,12,6,100.00%,80.00%,10.9,A- (3.80),N/A
"Schurgers, Curt",CSE 145 - Embedded System Design Project (A),FA12,12,6,100.00%,100.00%,10.9,A- (3.80),N/A
"Cottrell, Garrison W",CSE 150 - Int Artif Intell:Search&Reason (A),FA12,52,19,94.40%,77.80%,6.06,B (3.18),B- (2.92)
"Kube, Paul Richard",CSE 15L - Software Tools&Techniques Lab (A),FA12,179,74,82.90%,87.10%,3.71,B+ (3.68),B+ (3.38)
"Belongie, Serge J.",CSE 166 - Image Processing (A),FA12,33,15,93.30%,86.70%,11.03,B+ (3.47),B+ (3.57)
"Schulze, Jurgen P.",CSE 167 - Computer Graphics (A),FA12,49,25,96.00%,96.00%,13.67,B+ (3.61),B+ (3.33)
"Bafna, Vineet",CSE 182 - Biological Databases (A),FA12,9,6,83.30%,100.00%,5.17,A- (3.83),N/A
"Deutsch, Alin Bernard",CSE 190 - Topics/Computer Sci & Engineer (B),FA12,16,4,100.00%,100.00%,6.5,A- (3.75),N/A
"Lee, Cynthia Bailey",CSE 20 - Intro/Discrete Mathematics (A),FA12,206,128,91.90%,94.40%,5.05,B+ (3.52),B- (2.74)
"Ord, Richard",CSE 21 - Math/Algorithm&Systems Analys (A),FA12,213,121,96.70%,97.50%,6.37,A- (3.76),B+ (3.57)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),FA12,187,79,94.40%,79.20%,3.32,A- (3.82),B+ (3.53)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (B),FA12,185,88,93.60%,88.50%,3.04,A- (3.73),B+ (3.53)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),FA12,169,99,93.80%,97.90%,12.25,B+ (3.59),B (3.03)
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),FA12,59,22,89.50%,68.40%,6.92,B+ (3.50),B- (2.94)
"Kastner, Ryan Charles",CSE 87 - Freshman Seminar (A),FA12,19,7,71.40%,71.40%,1.36,N/A,N/A
"Kastner, Ryan Charles",CSE 87 - Freshman Seminar (B),FA12,20,11,54.50%,63.60%,0.5,A (4.00),N/A
"Papakonstantinou, Yannis",CSE 87 - Freshman Seminar (C),FA12,19,13,91.70%,75.00%,0.5,A (4.00),N/A
"Cottrell, Garrison W",CSE 87 - Freshman Seminar (D),FA12,15,9,62.50%,75.00%,0.5,A (4.00),N/A
"Gillespie, Gary N",CSE 8A - Intro/Computer Science: Java A (A),FA12,178,144,97.10%,90.40%,5.37,B+ (3.69),B (3.19)
"Alvarado, Christine J.",CSE 8A - Intro/Computer Science: Java A (B),FA12,152,119,94.00%,99.10%,6.12,A- (3.74),B (3.26)
"Lee, Cynthia Bailey",CSE 8A - Intro/Computer Science: Java A (C),FA12,149,122,97.50%,94.10%,6.23,B+ (3.68),B+ (3.34)
"Lerner, Sorin",CSE 8AL - Intro/Computer Science:JavaLab (A),FA12,59,44,91.90%,91.90%,2.62,B+ (3.64),B (3.18)
"Gillespie, Gary N",CSE 8AL - Intro/Computer Science:JavaLab (B),FA12,62,44,95.30%,90.70%,3.02,A- (3.76),B (3.26)
"Jhala, Ranjit",CSE 8AL - Intro/Computer Science:JavaLab (C),FA12,57,36,94.30%,97.10%,2.74,A- (3.79),B (3.28)
"Gillespie, Gary N",CSE 8AL - Intro/Computer Science:JavaLab (D),FA12,56,42,97.10%,91.40%,2.91,B+ (3.67),B (3.26)
"Alvarado, Christine J.",CSE 8AL - Intro/Computer Science:JavaLab (E),FA12,62,40,87.50%,97.50%,3.95,A- (3.71),B (3.17)
"Lee, Cynthia Bailey",CSE 8AL - Intro/Computer Science:JavaLab (F),FA12,63,50,95.80%,97.90%,2.89,A- (3.83),B (3.23)
"Lee, Cynthia Bailey",CSE 8AL - Intro/Computer Science:JavaLab (G),FA12,56,43,95.20%,95.20%,1.91,A- (3.83),B (3.23)
"Kastner, Ryan Charles",CSE 8AL - Intro/Computer Science:JavaLab (H),FA12,63,45,90.90%,93.20%,2.17,A- (3.76),B+ (3.34)
"Gillespie, Gary N",CSE 90 - Undergraduate Seminar (A),FA12,50,26,84.00%,96.00%,0.58,A (4.00),N/A
"Griswold, William G.",CSE 91 - Perspectives in CSE (B),FA12,192,120,88.60%,93.00%,1.47,A- (3.97),N/A
"Powell, Thomas Allan",CSE 135 - Server-side Web Applications (A),S212,67,19,100.00%,100.00%,13.76,B (3.26),B (3.22)
"Chu, Isaac Y",CSE 136 - Enterprise-class Web Applcatns (A),S212,72,19,84.20%,84.20%,10.18,B+ (3.59),B+ (3.39)
"Tseng, Hung-Wei",CSE 141 - Intro/Computer Architecture (A),S212,57,19,94.70%,100.00%,10.82,B+ (3.32),B (3.11)
"Tseng, Hung-Wei",CSE 141L - Project/Computer Architecture (A),S212,48,19,89.50%,100.00%,15.13,B+ (3.50),B+ (3.62)
"Paturi, Ramamohan",CSE 101 - Design & Analysis of Algorithm (A),S112,26,10,90.00%,90.00%,7.7,B (3.00),B (3.02)
"Marx, Susan S",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),S112,41,10,100.00%,70.00%,10.7,A- (3.80),B (3.02)
"Whitehill, Jacob R",CSE 12 - Basic Data Struct & OO Design (B),S112,73,22,90.90%,100.00%,8.86,B+ (3.32),B+ (3.40)
"Webb, Kevin C",CSE 120 - Princ/Computer Operating Systm (A),S112,22,20,100.00%,100.00%,13.3,B- (2.75),B- (2.88)
"Chu, Isaac Y",CSE 132A - Database System Principles (A),S112,70,18,94.40%,88.90%,10.74,B+ (3.53),B+ (3.36)
"Powell, Thomas Allan",CSE 134B - Web Client Languages (A),S112,73,19,89.50%,84.20%,11.55,B- (2.94),B (3.04)
"Orailoglu, Alex",CSE 140 - Component&Desgn Tech/Digtl Sys (A),S112,54,17,58.80%,17.60%,15.68,B- (2.94),C (2.10)
"Orailoglu, Alex",CSE 140L - Digital Systems Laboratory (A),S112,39,10,60.00%,10.00%,18.3,B (3.00),C+ (2.58)
"Ord, Richard",CSE 15L - Software Tools&Techniques Lab (A),S112,50,16,100.00%,100.00%,3.88,B+ (3.69),A- (3.72)
"Bales, Elizabeth S.",CSE 3 - Fluency/Information Technology (A),S112,37,14,78.60%,100.00%,7.36,A- (3.79),B+ (3.63)
"Pasquale, Joseph",CSE 4GS - Mathematical Beauty in Rome (A),S112,16,6,100.00%,100.00%,11.5,A (4.00),N/A
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),S112,41,13,100.00%,100.00%,8.04,A- (3.77),B (3.19)
"Pasquale, Joseph",CSE 6GS - Mathematicl Beauty in Rome-Lab (A),S112,16,7,100.00%,100.00%,14.5,A (4.00),N/A
"Burkhard, Walter A.",CSE 100 - Advanced Data Structures (A),SP12,112,43,86.00%,58.10%,7.94,B- (2.95),C+ (2.62)
"Freund, Yoav",CSE 100 - Advanced Data Structures (A),SP12,112,38,80.60%,69.40%,8.22,B- (2.95),C+ (2.62)
"Paturi, Ramamohan",CSE 101 - Design & Analysis of Algorithm (A),SP12,116,54,87.00%,70.40%,8.43,B (3.15),B (3.12)
"Tsiatas, Alexander S",CSE 105 - Intro/Theory of Computation (A),SP12,152,110,80.00%,96.30%,6.76,B- (2.97),B- (2.95)
"Marx, Susan S",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),SP12,48,21,100.00%,75.00%,9.7,B (3.26),C (2.22)
"Gillespie, Gary N",CSE 110 - Software Engineering (A),SP12,130,63,85.70%,66.70%,11.48,B+ (3.37),B (3.23)
"Kube, Paul Richard",CSE 12 - Basic Data Struct & OO Design (A),SP12,172,62,98.40%,87.10%,11.08,B (3.25),B- (2.88)
"Zhou, Yuan-Yuan",CSE 120 - Princ/Computer Operating Systm (A),SP12,76,32,84.40%,68.80%,11.13,B (3.16),B- (2.85)
"Voelker, Geoffrey M.",CSE 125 - Software Sys Design & Implemnt (A),SP12,33,16,100.00%,100.00%,18.88,A- (3.86),A (4.00)
"Savage, Stefan Roberts",CSE 127 - Intro to Computer Security (A),SP12,137,48,95.70%,91.30%,5.02,B+ (3.43),B (3.16)
"Jhala, Ranjit",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),SP12,110,59,93.20%,87.90%,11.35,B+ (3.35),B (3.10)
"Ord, Richard",CSE 131 - Compiler Construction (A),SP12,177,63,74.20%,87.10%,17.92,B (3.03),B- (2.73)
"Papakonstantinou, Yannis",CSE 135 - Server-side Web Applications (A),SP12,129,51,76.50%,60.80%,7.6,B+ (3.46),B (3.08)
"Orailoglu, Alex",CSE 140 - Component&Desgn Tech/Digtl Sys (A),SP12,46,21,47.60%,33.30%,9.36,C (2.29),C+ (2.40)
"Orailoglu, Alex",CSE 140L - Digital Systems Laboratory (A),SP12,31,15,64.30%,35.70%,8.07,B+ (3.36),C+ (2.68)
"Taylor, Michael",CSE 141 - Intro/Computer Architecture (A),SP12,58,25,76.00%,88.00%,13.22,B- (2.96),B (3.08)
"Taylor, Michael",CSE 141L - Project/Computer Architecture (A),SP12,58,18,72.20%,94.40%,15.83,B+ (3.39),B (3.24)
"Tullsen, Dean Michael",CSE 148 - Adv Processor Arch Design Proj (A),SP12,7,2,100.00%,100.00%,14.5,B (3.00),N/A
"Chaudhuri, Kamalika",CSE 151 - Intro to A.I. Stats Approach (A),SP12,88,37,70.30%,66.70%,7.64,B (3.00),B (3.23)
"Kriegman, David J",CSE 152 - Intro to Computer Vision (A),SP12,46,19,78.90%,83.30%,9.55,B (3.00),B- (2.80)
"Belongie, Serge J.",CSE 155 - Computer Vision/Machine Learng (B),SP12,14,7,100.00%,100.00%,11.64,B+ (3.57),N/A
"Kube, Paul Richard",CSE 15L - Software Tools&Techniques Lab (A),SP12,142,45,88.90%,81.80%,4.19,B+ (3.45),B (3.26)
"Jensen, Henrik",CSE 168 - Computer Graphics II:Rendering (A),SP12,14,5,100.00%,80.00%,17.3,B- (2.80),N/A
"Bellare, Mihir",CSE 191 - Semnr/Computer Sci & Engineer (A),SP12,5,2,100.00%,100.00%,10.5,A (4.00),N/A
"Gaasterland, Theresa",CSE 191 - Semnr/Computer Sci & Engineer (B),SP12,44,27,100.00%,96.30%,2.35,A (4.00),A (4.00)
"Cheng, Chung Kuan",CSE 20 - Intro/Discrete Mathematics (A),SP12,150,49,71.40%,61.20%,6.66,B (3.00),B (3.16)
"Ord, Richard",CSE 21 - Math/Algorithm&Systems Analys (A),SP12,183,72,95.80%,88.70%,6.02,A- (3.79),B+ (3.46)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),SP12,177,75,90.70%,85.30%,3.93,A- (3.72),B+ (3.51)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),SP12,121,55,92.50%,92.30%,14.27,B (3.06),C+ (2.69)
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),SP12,80,33,84.40%,81.30%,6.56,B (3.22),B- (2.78)
"Lee, Cynthia Bailey",CSE 7 - Intro Programming MATLAB (A),SP12,131,51,81.30%,89.60%,6.08,B+ (3.45),B- (2.95)
"Gillespie, Gary N",CSE 86 - C++ for Java Programmers (B),SP12,43,23,90.50%,90.50%,6.24,A (4.00),N/A
"Cottrell, Garrison W",CSE 87 - Freshman Seminar (A),SP12,9,6,83.30%,66.70%,0.5,N/A,N/A
"Papakonstantinou, Yannis",CSE 87 - Freshman Seminar (B),SP12,16,13,92.30%,100.00%,0.5,A (4.00),N/A
"Kube, Paul Richard",CSE 8B - Intro/Computer Science: Java B (A),SP12,171,64,91.80%,75.40%,9.04,B (3.24),B (3.04)
"Gillespie, Gary N",CSE 90 - Undergraduate Seminar (A),SP12,18,11,100.00%,100.00%,0.5,A (4.00),N/A
"Griswold, William G.",CSE 91 - Perspectives in CSE (A),SP12,167,60,88.10%,96.60%,1.6,A (4.00),N/A
"Simon, Elizabeth A",CSE 91 - Perspectives in CSE (A),SP12,167,53,87.80%,91.80%,1.58,A (4.00),N/A
"Burkhard, Walter A.",CSE 100 - Advanced Data Structures (B),WI12,150,65,83.10%,43.10%,6.28,B (3.13),B- (2.83)
"Kahng, Andrew Byun",CSE 101 - Design & Analysis of Algorithm (A),WI12,146,58,86.00%,78.90%,10.08,B (3.16),B- (2.93)
"Shacham, Hovav",CSE 105 - Intro/Theory of Computation (A),WI12,87,43,67.40%,81.40%,9.29,B- (2.81),B- (2.73)
"Bellare, Mihir",CSE 107 - Intro to Modern Cryptography (A),WI12,33,18,88.20%,88.20%,8.03,B- (2.94),C+ (2.50)
"Marx, Susan S",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),WI12,44,21,90.50%,71.40%,10.79,B- (2.74),C+ (2.62)
"Gillespie, Gary N",CSE 110 - Software Engineering (A),WI12,120,59,81.40%,69.50%,11.81,B+ (3.38),B (3.15)
"Kube, Paul Richard",CSE 12 - Basic Data Struct & OO Design (A),WI12,150,63,93.50%,85.50%,9.74,B+ (3.57),B (3.00)
"Pasquale, Joseph",CSE 120 - Princ/Computer Operating Systm (A),WI12,188,89,95.40%,95.40%,8.59,B (3.18),B- (2.89)
"Lerner, Sorin",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),WI12,127,54,92.60%,98.10%,9.28,B+ (3.46),B (3.27)
"Ord, Richard",CSE 131 - Compiler Construction (A),WI12,96,39,92.30%,97.40%,17.68,B (3.21),C+ (2.56)
"Vianu, Victor Dan",CSE 132A - Database System Principles (A),WI12,99,42,81.00%,59.50%,7.13,B- (2.97),B- (2.74)
"Deutsch, Alin Bernard",CSE 132B - Database System Applications (B),WI12,74,29,82.10%,78.60%,9.67,A- (3.71),B (3.19)
"Rosing, Tajana Simunic",CSE 140 - Component&Desgn Tech/Digtl Sys (C),WI12,58,50,82.00%,74.00%,9.58,C+ (2.69),C+ (2.51)
"Kim, Choon",CSE 140L - Digital Systems Laboratory (A),WI12,62,33,81.30%,90.60%,7.5,B+ (3.63),B+ (3.38)
"Swanson, Steven James",CSE 141 - Intro/Computer Architecture (A),WI12,87,35,80.00%,77.10%,7.53,B (3.15),B (3.12)
"Swanson, Steven James",CSE 141L - Project/Computer Architecture (A),WI12,75,24,62.50%,75.00%,14,B+ (3.57),B+ (3.48)
"Gupta, Rajesh K.",CSE 143 - Microelectronic System Design (A),WI12,7,6,83.30%,100.00%,6.17,A (4.00),N/A
"Kastner, Ryan Charles",CSE 145 - Embedded System Design Project (A),WI12,22,14,100.00%,100.00%,9.5,A- (3.86),A- (3.90)
"Saul, Lawrence",CSE 150 - Int Artif Intell:Search&Reason (A),WI12,110,76,89.30%,94.70%,6.82,B (3.16),B- (2.95)
"Kube, Paul Richard",CSE 15L - Software Tools&Techniques Lab (A),WI12,122,45,79.50%,79.50%,2.91,A- (3.74),B+ (3.47)
"Pevzner, Pavel Arkadjevich",CSE 181 - Molecular Sequence Analysis (A),WI12,12,8,87.50%,87.50%,10,B+ (3.63),N/A
"Pevzner, Pavel Arkadjevich",CSE 181 - Molecular Sequence Analysis (A),WI12,5,3,100.00%,100.00%,12.5,B (3.00),N/A
"Kriegman, David J",CSE 190 - Topics/Computer Sci & Engineer (C),WI12,2,2,100.00%,100.00%,5.5,A (4.00),N/A
"Paturi, Ramamohan",CSE 190 - Topics/Computer Sci & Engineer (D),WI12,74,39,79.50%,51.30%,4.97,B+ (3.39),B+ (3.39)
"Engel, Wolfgang F.",CSE 190 - Topics/Computer Sci & Engineer (F),WI12,15,8,75.00%,75.00%,7.25,B (3.29),N/A
"Cottrell, Garrison W",CSE 190 - Topics/Computer Sci & Engineer (G),WI12,7,4,75.00%,75.00%,5,A (4.00),N/A
"Pasquale, Joseph",CSE 20 - Intro/Discrete Mathematics (A),WI12,199,75,81.40%,86.10%,5.88,B+ (3.30),B- (2.82)
"Graham, Ronald L",CSE 21 - Math/Algorithm&Systems Analys (A),WI12,129,41,87.80%,95.10%,5.52,B+ (3.55),B (3.30)
"Simon, Elizabeth A",CSE 3 - Fluency/Information Technology (A),WI12,124,73,73.60%,95.90%,4.61,B+ (3.35),B+ (3.51)
"Simon, Elizabeth A",CSE 3 - Fluency/Information Technology (B),WI12,89,49,89.60%,100.00%,4.5,A- (3.71),B+ (3.51)
